Date,Open,High,Low,Close,Adj Close,Volume
2019-07-01,32.919998,33.090000,32.369999,32.660000,32.243797,4257200
2019-07-02,32.540001,32.610001,31.790001,32.119999,31.710678,3206100
2019-07-03,32.259998,32.299999,31.920000,32.259998,31.848896,1678300
2019-07-05,32.090000,32.180000,31.680000,32.090000,31.681063,1983800
2019-07-08,32.049999,32.130001,31.709999,31.830000,31.424377,3462400
2019-07-09,31.610001,31.719999,31.200001,31.570000,31.167688,6439500
2019-07-10,31.700001,31.799999,30.910000,31.250000,30.851767,8293700
2019-07-11,29.870001,30.450001,29.440001,30.360001,29.973110,17244000
2019-07-12,30.360001,31.209999,30.100000,30.950001,30.555592,8463700
2019-07-15,30.980000,31.090000,30.660000,30.680000,30.289032,3408300
2019-07-16,30.540001,31.389999,30.540001,31.280001,30.881386,4699700
2019-07-17,31.209999,31.299999,30.590000,30.590000,30.200176,3618600
2019-07-18,30.450001,30.540001,30.040001,30.299999,29.913874,5789300
2019-07-19,30.530001,30.910000,30.340000,30.370001,29.982983,3201100
2019-07-22,30.520000,30.900000,30.500000,30.639999,30.249540,5957700
2019-07-23,30.700001,31.799999,30.700001,31.690001,31.286160,4194000
2019-07-24,31.219999,32.000000,31.100000,31.930000,31.743473,4233600
2019-07-25,31.950001,32.080002,31.389999,31.440001,31.256336,4185600
2019-07-26,31.480000,31.740000,31.290001,31.629999,31.445225,2826700
2019-07-29,31.600000,31.830000,31.230000,31.320000,31.137037,2637900
2019-07-30,31.160000,31.730000,31.040001,31.610001,31.425343,2526000
2019-07-31,31.600000,31.620001,30.520000,30.799999,30.620073,7474400
2019-08-01,30.840000,30.990000,29.510000,29.629999,29.456909,7954000
2019-08-02,29.379999,29.660000,28.799999,29.620001,29.446968,5787000
2019-08-05,28.990000,29.000000,28.410000,28.559999,28.393160,5169800
2019-08-06,28.639999,29.549999,28.570000,29.200001,29.029423,5753800
2019-08-07,28.750000,29.480000,28.379999,29.260000,29.089071,5567700
2019-08-08,29.379999,29.870001,29.379999,29.740000,29.566267,6160300
2019-08-09,29.700001,29.870001,29.290001,29.740000,29.566267,3080300
2019-08-12,29.510000,29.650000,29.240000,29.389999,29.218311,4540000
2019-08-13,29.430000,30.930000,29.209999,29.959999,29.784981,6533300
2019-08-14,29.610001,29.670000,29.010000,29.160000,28.989655,3356100
2019-08-15,29.290001,29.480000,29.059999,29.280001,29.108955,3692400
2019-08-16,29.520000,30.040001,29.309999,29.980000,29.804865,2860700
2019-08-19,30.389999,30.730000,30.280001,30.660000,30.480892,2596600
2019-08-20,30.639999,30.840000,30.410000,30.480000,30.301943,4915500
2019-08-21,30.799999,31.020000,30.670000,30.770000,30.590250,1798200
2019-08-22,30.990000,31.010000,30.540001,30.730000,30.550484,1985600
2019-08-23,30.559999,30.719999,29.440001,29.660000,29.486734,4100400
2019-08-26,30.070000,30.139999,29.450001,29.730000,29.556324,2208400
2019-08-27,29.969999,29.980000,29.440001,29.700001,29.526501,3982400
2019-08-28,29.559999,29.920000,29.260000,29.870001,29.695509,3433200
2019-08-29,30.290001,30.750000,30.020000,30.540001,30.361595,2818200
