index,date,open,high,low,volume,close,returns,mfi,close_diff_day1,close_diff_day2,close_diff_day3,normal_amplitude,normal_volume,normal_close,normal_close_diff_day1,normal_close_diff_day2,normal_close_diff_day3,normal_returns,normal_mfi,normal_weekday,rate_day1,rate_day2,rate_day3,bummpy_day1_g000,bummpy_day1_g001,bummpy_day1_g002,bummpy_day1_g003,bummpy_day1_s000,bummpy_day1_s001,bummpy_day1_s002,bummpy_day1_s003,bummpy_day2_g000,bummpy_day2_g001,bummpy_day2_g002,bummpy_day2_g003,bummpy_day2_s000,bummpy_day2_s001,bummpy_day2_s002,bummpy_day2_s003
14,2018-11-20,148.990005,161.28999299999998,147.630005,4098200,157.240005,0.0028022053032231843,26.206887538850623,0.0,0.0,0.0,0.3928555074702118,-0.38667108002404127,-1.0,-0.1397289022502598,-0.25512567339102765,-0.08022964470855631,-0.22953471914911247,-0.7528778328015954,2,1.0,1.0,1.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
15,2018-11-21,160.220001,163.0,157.639999,1821700,159.139999,0.012010979313429837,26.38070612178926,1.8999939999999924,0.0,0.0,-0.6658167088584338,-0.78326350356698,-0.9738058304035353,-0.056505314894082934,-0.25512567339102765,-0.08022964470855631,-0.1375252789350382,-0.7476606938315533,3,0.012083400785951338,1.0,1.0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
16,2018-11-23,156.570007,161.740005,156.5,577600,160.630005,0.009319303031496695,27.390172019860458,1.4900060000000224,3.390000000000015,0.0,-0.6811223269600752,-1.0,-0.9532639392903257,-0.07446362009556351,-0.13424850306639374,-0.08022964470855631,-0.164419155108313,-0.7173617247183658,5,0.009362862946857392,0.02155939895829954,1.0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
17,2018-11-26,164.08999599999999,168.270004,160.71000700000002,1746600,167.259995,0.04044584336269036,33.10837509900219,6.629989999999992,8.119996000000015,10.019990000000007,-0.3852048667875806,-0.7963467853627519,-0.8618599230235024,0.15067809479056277,0.03440888104181705,0.2147797250869118,0.14658158706427782,-0.5457307079510924,1,0.04127491622751298,0.0510242305581516,0.06372417757173188,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
18,2018-11-27,164.600006,166.759995,162.110001,1491100,165.740005,-0.009129132471171841,32.87774956528109,-1.519990000000007,5.109999999999985,6.600006000000008,-0.7563788608592593,-0.8408578173044259,-0.8828151870111416,-0.20630754436466459,-0.07291849334416192,0.11408827484089523,-0.34874664773052516,-0.5526528991180049,2,-0.00908758845771822,0.03181223831749233,0.04147295489174917,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
19,2018-11-28,171.25,178.360001,170.41000400000001,3112100,177.869995,0.07063259268833937,32.62591112119013,12.129989999999992,10.609999999999985,17.239989999999977,-0.33545994979335036,-0.5584610158271126,-0.7155857035162332,0.3915892400146922,0.12319490983739667,0.4273515589832799,0.44819240998784093,-0.5602117926414066,3,0.07318685672780083,0.06343417623562636,0.10732733277322612,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
20,2018-11-29,176.240005,181.809998,175.350006,1743500,179.100006,0.00689142429053524,39.203922641528976,1.2300110000000188,13.360001000000011,11.840011000000004,-0.5255116806804913,-0.7968868409362126,-0.6986282201033815,-0.08585192795057231,0.22125164708515932,0.26836493307858805,-0.1886772988759764,-0.36277375311797466,4,0.006915224796627553,0.0806081850908597,0.07078806262071216,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
21,2018-11-30,179.639999,186.270004,178.520004,3144600,185.270004,0.03386989958452972,49.23240248244459,6.1699979999999925,7.400009000000011,19.529999000000004,-0.3609697809833362,-0.5527991428795416,-0.6135658598949543,0.1305295130607559,0.008736317257002246,0.4947741923308139,0.08087806287776045,-0.061770419045272584,5,0.034450015596314346,0.04160346999503774,0.11783515392074474,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
22,2018-12-03,192.050003,192.16000400000001,184.600006,2408100,188.08999599999999,0.015106308264265067,58.297304120186475,2.819991999999985,8.989989999999977,10.220000999999996,-0.385204739236508,-0.6811058944452673,-0.5746881851714161,-0.01620753820609988,0.06543024178500428,0.22066846540123924,-0.10659830822980573,0.21031125826627917,1,0.015220985259977567,0.05019536403588941,0.05745770105857369,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
23,2018-12-04,185.58999599999999,188.679993,178.220001,2544500,180.850006,-0.03925255884152567,57.16510704132888,-7.2399899999999775,-4.4199979999999925,1.75,-0.015307403816611442,-0.6573434492129997,-0.6745019350762638,-0.4568551353977579,-0.4127294642702424,-0.028706000758605382,-0.6497247795202898,0.17632853097663692,2,-0.038492158828053666,-0.023857062150222614,0.009771077282934318,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
