Date,Open,High,Low,Close,Adj Close,Volume
2018-07-02,105.500000,107.050003,104.709999,106.949997,105.266586,787700
2018-07-03,107.180000,107.440002,104.730003,105.080002,103.426033,457700
2018-07-05,105.849998,105.930000,104.720001,105.550003,103.888641,645800
2018-07-06,105.699997,106.800003,104.900002,106.510002,104.833519,516500
2018-07-09,107.110001,108.480003,106.550003,108.419998,106.713463,844100
2018-07-10,108.389999,108.940002,107.440002,108.500000,106.792198,594700
2018-07-11,107.370003,107.410004,106.059998,106.290001,104.616982,761000
2018-07-12,107.029999,107.029999,105.269997,105.610001,103.947693,751700
2018-07-13,105.449997,107.489998,105.199997,106.610001,104.931953,874200
2018-07-16,106.900002,107.360001,104.129997,104.949997,103.298080,721800
2018-07-17,104.260002,105.099998,103.980003,104.680000,103.032326,616200
2018-07-18,105.709999,107.220001,104.870003,106.550003,104.872894,947500
2018-07-19,106.080002,108.620003,105.000000,108.449997,106.742981,1577300
2018-07-20,107.250000,111.339996,106.440002,111.050003,109.302071,2132700
2018-07-23,113.570000,113.570000,110.199997,111.080002,109.331596,1753100
2018-07-24,111.769997,111.970001,110.029999,110.779999,109.036316,1091300
2018-07-25,110.309998,113.239998,110.260002,113.089996,111.309959,979500
2018-07-26,113.440002,116.919998,112.330002,116.190002,114.361168,1303900
2018-07-27,116.220001,117.129997,115.199997,116.849998,115.010765,994900
2018-07-30,116.919998,117.790001,115.629997,115.800003,113.977303,896600
2018-07-31,116.269997,117.239998,115.699997,116.269997,114.439896,1152600
2018-08-01,115.680000,116.250000,114.959999,115.019997,113.209564,1299300
2018-08-02,114.169998,116.089996,114.169998,115.510002,113.691864,1100400
2018-08-03,115.769997,115.930000,114.589996,115.769997,113.947762,907600
2018-08-06,115.790001,116.220001,114.839996,115.430000,113.613129,722300
2018-08-07,116.190002,116.190002,115.120003,115.690002,113.869034,547300
2018-08-08,115.470001,116.180000,115.389999,115.790001,113.967453,501900
2018-08-09,115.769997,116.309998,115.370003,115.680000,113.859192,458500
2018-08-10,115.160004,115.540001,114.260002,115.019997,113.209564,384900
2018-08-13,115.150002,115.230003,112.129997,112.360001,110.591446,973100
2018-08-14,112.459999,114.639999,112.339996,113.389999,111.605232,559500
2018-08-15,112.589996,113.110001,111.959999,112.900002,111.122948,568800
2018-08-16,113.400002,114.730003,112.820000,113.760002,111.969414,686700
2018-08-17,113.459999,115.779999,113.459999,115.360001,113.544228,1023200
2018-08-20,115.500000,117.180000,115.419998,116.629997,114.794235,912600
2018-08-21,117.000000,118.500000,116.910004,118.070000,116.211571,1213100
2018-08-22,118.230003,118.550003,115.889999,116.139999,114.311943,710500
2018-08-23,116.110001,116.220001,114.059998,114.680000,112.874931,961500
2018-08-24,114.480003,115.120003,113.440002,113.709999,111.920197,1107200
2018-08-27,116.449997,119.320000,115.800003,119.040001,117.166298,2333900
2018-08-28,120.000000,120.190002,117.830002,118.360001,116.497002,1429500
2018-08-29,119.260002,120.339996,118.220001,119.449997,117.569839,1505300
2018-08-30,118.769997,119.029999,115.559998,115.940002,114.115089,1536900
2018-08-31,115.889999,116.550003,114.889999,115.959999,114.134781,1306800
2018-09-04,116.360001,116.379997,114.129997,114.830002,113.022575,1431300
2018-09-05,114.449997,117.330002,114.339996,117.120003,115.276527,1100500
2018-09-06,117.519997,119.279999,116.660004,118.650002,116.782440,1567400
2018-09-07,117.800003,118.580002,117.419998,118.070000,116.565231,1077000
2018-09-10,118.820000,120.209999,118.570000,119.879997,118.352165,1228100
2018-09-11,120.059998,120.059998,118.330002,118.919998,117.404404,823100
2018-09-12,118.680000,119.449997,118.160004,118.480003,116.970009,659000
2018-09-13,119.099998,119.099998,116.480003,116.669998,115.183083,1364100
2018-09-14,117.180000,117.930000,116.230003,117.239998,115.745819,664600
2018-09-17,117.500000,117.870003,116.220001,116.639999,115.153465,617800
2018-09-18,117.860001,118.480003,116.750000,118.230003,116.723206,718000
2018-09-19,118.010002,118.769997,117.330002,117.779999,116.278938,680700
2018-09-20,118.220001,119.139999,117.650002,118.589996,117.078613,659300
2018-09-21,118.620003,119.480003,117.040001,117.110001,115.617470,1329800
2018-09-24,116.900002,117.110001,115.489998,115.809998,114.334038,923400
2018-09-25,115.989998,116.209999,114.779999,114.889999,113.425766,1277200
2018-09-26,114.830002,116.360001,114.639999,115.690002,114.215569,1053800
2018-09-27,115.610001,115.660004,114.400002,114.489998,113.030869,874200
2018-09-28,114.470001,114.550003,112.940002,113.279999,111.836281,1008900
2018-10-01,115.519997,117.199997,115.400002,116.620003,115.133720,1579400
2018-10-02,116.589996,116.589996,114.230003,114.519997,113.060486,867200
2018-10-03,115.290001,115.400002,113.470001,113.500000,112.053482,841700
2018-10-04,114.089996,114.529999,112.410004,114.010002,112.556992,1127000
2018-10-05,113.190002,114.199997,111.970001,112.099998,110.671326,1399300
2018-10-08,111.839996,113.300003,111.029999,112.180000,110.750305,868500
2018-10-09,112.550003,113.790001,109.440002,109.529999,108.134079,1269500
2018-10-10,108.930000,109.190002,104.379997,104.470001,103.138565,1791300
2018-10-11,103.860001,105.570000,102.320000,102.949997,101.637939,1859700
2018-10-12,104.169998,104.400002,101.779999,102.570000,101.262787,1747400
2018-10-15,103.559998,105.769997,102.860001,104.750000,103.415001,1403500
2018-10-16,105.339996,106.000000,104.169998,105.279999,103.938240,965200
2018-10-17,105.779999,105.980003,102.940002,104.010002,102.684433,946400
2018-10-18,103.199997,104.330002,101.930000,102.680000,101.371376,1758400
2018-10-19,106.339996,107.309998,102.370003,106.120003,104.767540,3357100
2018-10-22,106.349998,106.349998,103.559998,105.430000,104.086327,2347100
2018-10-23,103.720001,104.339996,101.120003,103.349998,102.032837,1733000
2018-10-24,103.760002,105.169998,101.629997,101.849998,100.551964,1449400
2018-10-25,101.800003,104.989998,101.500000,103.699997,102.378380,1108700
2018-10-26,102.680000,103.680000,101.320000,102.250000,100.946861,991800
