index,date,open,high,low,volume,close,close_delta_1,close_delta_2,close_delta_3,returns,mfi,normal_open_,normal_high,normal_low,normal_volume,normal_close,normal_close_delta_1,normal_close_delta_2,normal_close_delta_3,normal_returns,normal_mfi
24,2019-02-05,270.119995,272.089996,265.839996,3597000,262.888,-1.8756109999999921,-2.379058999999984,-3.840058000000056,-0.0071093079626543525,67.28221017458063,0.9634966888761767,0.9857475831680631,0.8875999526351821,-0.8668834867178079,0.8196843185770124,-0.0710789592753791,-0.09015784071149291,-0.14552448572603716,-0.2996192064468247,0.4824889971134403
25,2019-02-06,265.140015,269.929993,264.980011,2570000,266.037018,3.1490180000000123,1.2734070000000202,0.7699590000000285,0.011907378550379242,64.97357103559526,0.7903703621556577,0.9087832709177981,0.8595004554158399,-0.9475625419794256,0.9390208559397379,0.11933653736272554,0.04825757808734643,0.029178696651232627,-0.010730686568720893,0.40449843478786596
26,2019-02-07,268.640015,270.579987,267.26001,2458200,265.543457,-0.4935609999999997,2.6554570000000126,0.7798460000000205,-0.001856957375375708,71.73028994746022,0.912045980034005,0.9319435818881061,0.9339980635841281,-0.9563453252104371,0.9203166564981071,-0.01870419944163082,0.10063233792109472,0.02955337864571561,-0.21982908181076552,0.6327542494422893
27,2019-02-08,267.5,268.700012,260.320007,4547000,258.534698,-7.008758999999998,-7.502319999999997,-4.353301999999985,-0.026748593956724374,61.79857672187822,0.8724139716009809,0.8649571087569612,0.7072376026450042,-0.7922533966510727,0.6547097179954289,-0.26560693850267825,-0.28431113794430907,-0.16497460058158353,-0.5979658326270025,0.2972406188192256
28,2019-02-11,261.170013,261.179993,256.339996,4856200,253.83587599999998,-4.698822000000007,-11.707581000000005,-12.201142000000004,-0.018342012492019374,52.291357088710804,0.6523553774904336,0.5970069760747698,0.577193115790636,-0.7679632662840892,0.47664114323218776,-0.17806857476324112,-0.44367551326591936,-0.4623797127075502,-0.4702587857180236,-0.023932748132068582
29,2019-02-12,259.22000099999997,264.0,256.920013,4327900,260.114166,6.278290000000027,1.5794680000000199,-5.429290999999978,0.02443273395082885,53.55383989435217,0.5845642589275215,0.6974882713766437,0.5961448255049584,-0.8094654521601482,0.7145659150686843,0.23792477183649652,0.0598561970732554,-0.20575074142942285,0.1795459623155689,0.018716508859048853
30,2019-02-13,263.519989,266.290009,263.149994,3066400,260.410278,0.2961119999999937,6.5744020000000205,1.8755800000000136,0.001137744962241074,59.73297617628528,0.7340510294330898,0.7790849023683215,0.7997057408535513,-0.9085663559698179,0.7257875024815057,0.011221587412821421,0.24914635924931794,0.07107778448607682,-0.17433560821342425,0.22746039835497056
31,2019-02-14,263.23999,267.070007,262.709991,3015300,261.92062400000003,1.5103460000000268,1.8064580000000205,8.084748000000047,0.005783116425253409,59.877170906350855,0.7243170147672817,0.8068774608168905,0.7853289051238557,-0.9125806692355128,0.7830242225827071,0.0572367201012014,0.06845830751402282,0.30638307935051934,-0.103766296082531,0.23233159190457897
32,2019-02-15,267.790009,271.130005,266.619995,3673700,267.646118,5.725493999999969,7.235839999999996,7.53195199999999,0.02162415669093789,66.34734234747711,0.8824959785339175,0.9515415903609021,0.9130859549859105,-0.8608580889197883,1.0,0.2169757774172929,0.2742124975184943,0.2854340849313157,0.13687997384186135,0.45090724563714213
33,2019-02-19,271.170013,272.48999,269.27999900000003,2486700,266.935364,-0.7107540000000085,5.014739999999961,6.5250859999999875,-0.0026591060211942235,66.58369584807772,1.0,1.0,0.9999999999999991,-0.954106422508435,0.973064961433467,-0.02693503856653301,0.1900407388507599,0.2472774589519613,-0.23201477645603996,0.4588917513609605
34,2019-02-20,269.209991,270.589996,268.179993,2802800,266.04693599999996,-0.8884280000000331,-1.5991820000000416,4.126311999999928,-0.0033338023527232316,60.171333167803404,0.9318608891699558,0.9323002183378293,0.9640579596873655,-0.9292742420135983,0.9393967127235214,-0.03366824870994556,-0.06060328727647857,0.15637249014081434,-0.24226430254719225,0.24226899606542585
35,2019-02-21,269.47000099999997,269.940002,265.100006,2554300,262.976837,-3.0700989999999706,-3.9585270000000037,-4.669281000000012,-0.011606788288018553,53.43475668415319,0.9408999969998266,0.9091399073675213,0.8634212205092249,-0.9487959024152653,0.8230509236487187,-0.11634578907480275,-0.1500140377847483,-0.17694907635128132,-0.3679418573715727,0.01469363392371581
36,2019-02-22,266.5,268.390015,265.950012,3191100,263.677734,0.7008969999999977,-2.369201999999973,-3.257630000000006,0.0026616968783496355,61.21357082045202,0.8376495093500242,0.8539114269201082,0.8911946598522666,-0.8987701746736897,0.8496124171136401,0.026561493464921426,-0.08978429560988133,-0.12345254431982688,-0.15118477102061129,0.2774779203335451
37,2019-02-25,267.579987,268.170013,264.380005,3679100,261.199982,-2.4777520000000095,-1.7768550000000118,-4.846953999999982,-0.009441324444617389,60.869454177525995,0.8751946766430478,0.8460724088151874,0.8398956170423917,-0.8604338757762511,0.7557144641252602,-0.09389795298837988,-0.06733645952345846,-0.1836822485982612,-0.33504560890363083,0.26585295477085236
38,2019-02-26,264.660004,265.429993,262.799988,3212900,259.6008,-1.5991819999999848,-4.076933999999994,-3.3760369999999966,-0.0061412620002777455,53.62197578196353,0.7736830378661139,0.7484411764270984,0.7882695034496967,-0.8970576105016319,0.6951111768487834,-0.06060328727647679,-0.15450124026485668,-0.12793974679993525,-0.2849133130172159,0.021018278806385515
39,2019-02-27,261.609985,261.609985,248.940002,8952900,246.86656200000002,-12.734237999999976,-14.333419999999961,-16.81117199999997,-0.05029711065852873,42.56890916993477,0.6676507674759122,0.6123282689401552,0.3354027231370962,-0.4461347505194646,0.2125290293752471,-0.48258214747353634,-0.5431854347500131,-0.637083387738393,-0.9556988231059971,-0.3523769677426325
40,2019-02-28,249.69999700000002,251.94999700000002,239.149994,11034300,239.10757400000003,-7.758987999999988,-20.493225999999964,-22.09240799999995,-0.03193440474564392,32.9838023748254,0.2536064392405688,0.26812766701237045,0.015520047772591639,-0.2826241510827253,-0.08150890923257492,-0.294037938607822,-0.7766200860813584,-0.8372233733578351,-0.6767451300693879,-0.6761815226761532
41,2019-03-01,243.559998,248.0,243.559998,6921300,242.98706099999998,3.879486999999955,-3.879501000000033,-16.61373900000001,0.016094643924188263,42.324801784829994,0.0401526757841566,0.12738304652081744,0.15961429957383366,-0.6057331620769161,0.06550979479633057,0.1470187040289055,-0.14701923457891652,-0.6296013820524529,0.05287939057839172,-0.36062341557878685
42,2019-03-04,248.11999500000002,248.44999700000002,234.50999500000003,8646300,232.987244,-9.999816999999979,-6.120330000000024,-13.879318000000012,-0.04202448972337592,40.31836310032094,0.19867851935513237,0.1434171490751588,-0.1360891535486557,-0.470220630113634,-0.31344756112888206,-0.3789573559252126,-0.23193865189630714,-0.5259765905041291,-0.8300268131146165,-0.42840502710661554
43,2019-03-05,236.52999900000003,243.19999700000002,234.940002,6924500,238.327713,5.340468999999985,-4.659347999999994,-0.7798610000000394,0.022662966643735624,42.09375335922795,-0.20424145907560387,-0.043648627830657816,-0.12203893116012932,-0.6054817765103755,-0.11106285632472712,0.20238470480415494,-0.1765726511210577,-0.0295539470921522,0.152660865507331,-0.36842870499489777
44,2019-03-06,241.74000499999997,241.74000499999997,237.02999900000003,4878700,235.998047,-2.3296659999999747,3.01080300000001,-6.989013999999969,-0.009823142362020797,36.798893739821764,-0.02311840216134975,-0.09567044454614226,-0.053749525077539495,-0.7661957115193507,-0.199348878713824,-0.08828602238909689,0.11409868241505805,-0.2648586735101546,-0.3408459260590938,-0.5472999162548582
45,2019-03-07,240.30000299999998,241.17999300000002,235.55000299999998,5033500,233.65849300000002,-2.3395539999999926,-4.669219999999967,0.6712490000000173,-0.009962911841505443,31.7002601369921,-0.07317929733165052,-0.11562455499501212,-0.1021075121199182,-0.75403493473795,-0.288009620993833,-0.08866074228000898,-0.17694676466910586,0.025437940135049075,-0.342969208578621,-0.719542210453993
46,2019-03-08,235.149994,239.41000400000001,234.63999900000002,4921700,235.13496400000002,1.4764710000000036,-0.8630829999999889,-3.1927489999999636,0.006299046455959481,26.108831575989626,-0.2522165908042364,-0.17869205354734596,-0.13184135034685251,-0.7628177179689617,-0.23205664242829904,0.05595297856553394,-0.032707763714475035,-0.12099378610357192,-0.09592863925261015,-0.9084321284632293
47,2019-03-11,239.210007,244.020004,236.419998,4539600,240.941757,5.806792999999971,7.283263999999974,4.943709999999982,0.02439556790195908,27.741550721700932,-0.1110724221273447,-0.01443048563576177,-0.07368094411775239,-0.7928347257736978,-0.011999923221834408,0.22005671920646463,0.2760096977719986,0.1873489554919896,0.17898136107232143,-0.8532755290001708
48,2019-03-12,244.94999700000002,247.479996,243.74000499999997,4235800,243.646973,2.705216000000007,8.512008999999978,9.988479999999981,0.01116511356990625,32.69408359546354,0.08847524354852432,0.10885448418669696,0.16549592099276644,-0.8167006429971444,0.09051810311470554,0.10251802633653995,0.3225747455430046,0.3785277241085385,-0.022006669449294025,-0.6859688169037998
49,2019-03-13,247.960007,252.75999500000003,247.080002,4881600,249.959122,6.312149000000005,9.017365000000012,14.824157999999983,0.02557704683874283,37.93929091307104,0.19311662256852458,0.2969891727575451,0.27462833192332337,-0.7659678933496733,0.3297260101440038,0.23920790702929828,0.34172593336583823,0.5617826525723029,0.19692958255037357,-0.508774962175073
50,2019-03-14,253.0,255.059998,252.33999599999999,3865200,250.969849,1.0107270000000028,7.322876000000008,10.028092000000015,0.004035415917699568,38.33681781711902,0.3683292689621105,0.3789419057252985,0.446495500277142,-0.8458142339221254,0.3680289542361024,0.038302944092098556,0.27751085112139684,0.3800288774579368,-0.13031616913593597,-0.4953456885122032
51,2019-03-15,254.33999599999999,254.74000499999997,249.940002,6466200,249.116821,-1.8530280000000232,-0.8423010000000204,5.469847999999985,-0.007410861324567637,37.12886805729847,0.4149135093205434,0.36754005064921635,0.3680771270154706,-0.6414849031183593,0.29780581001902284,-0.07022314421707954,-0.03192020012498098,0.2072877069043173,-0.30420019926740305,-0.5361527074345505
52,2019-03-18,252.66000400000001,255.309998,250.419998,3927400,252.684143,3.5673220000000185,1.7142939999999953,2.725020999999998,0.014218315042637679,41.63180885824316,0.35650949085463424,0.38784979986366963,0.383760710179474,-0.8409279269724929,0.432994575258812,0.13518876523978918,0.06496562102270964,0.1032685651148082,0.02437548307462245,-0.3840341371244267
53,2019-03-19,255.94999700000002,259.25,255.13999900000002,4164800,254.79478500000002,2.110642000000013,5.677964000000031,3.824936000000008,0.008318194327116939,49.601913684504176,0.47088432830904736,0.5282382827475693,0.5379839291598012,-0.8222782602547635,0.5129803701613298,0.07998579490251778,0.21517456014230696,0.14495141592522742,-0.06525512315326676,-0.11478765910315536
54,2019-03-20,257.429993,257.690002,249.97000099999997,4193500,248.225006,-6.569779000000011,-4.459136999999998,-0.8918149999999798,-0.02612283936431273,54.09187874942234,0.5223355933826141,0.47265309458727955,0.3690573264574164,-0.8200236459548527,0.2640092061037276,-0.24897116405760222,-0.16898536915508444,-0.033796603915295265,-0.5884597960267344,0.03689256424654119
55,2019-03-21,249.190002,252.960007,248.66000400000001,2699700,249.73120099999997,1.5061949999999626,-5.0635840000000485,-2.9529420000000357,0.006049526333091117,47.35590254342114,0.23587673731489112,0.30411591564715934,0.3262539553999604,-0.9373735707355777,0.32108861812774414,0.05707941202401656,-0.19189175203358566,-0.11190595713106788,-0.09971917862579906,-0.19066251928574607
56,2019-03-22,250.57000699999998,251.19999700000002,246.99000499999997,3777900,244.84597799999997,-4.885222999999996,-3.3790280000000337,-9.948807000000045,-0.019755791794455583,50.7249101276837,0.2838518690435219,0.24140398459725354,0.27168773359748055,-0.8526723464093107,0.13595611108436145,-0.1851325070433827,-0.12805309501936613,-0.37702425907696835,-0.49173595577260537,-0.0768505373528574
57,2019-03-25,247.419998,247.419998,240.77999900000003,4110900,244.618057,-0.22792099999998072,-5.113143999999977,-3.6069490000000144,-0.0009313085341342911,42.01400553407073,0.17434350007284927,0.106716660856641,0.06877948946636003,-0.8265125358911813,0.12731871906810532,-0.008637392016256129,-0.19376989905963882,-0.13669048703562225,-0.20576725650329997,-0.3711227499944927
58,2019-03-26,247.25999500000003,247.88999900000002,241.72000099999997,4416200,241.179581,-3.43847599999998,-3.666396999999961,-8.551619999999957,-0.014156237713489382,42.25473626504147,0.16878108181930962,0.12346353746835881,0.09949349446083744,-0.802528781683419,-0.002987242868227824,-0.13030596193633315,-0.13894335395258928,-0.32407586099597196,-0.40667135267684396,-0.36299037245639654
59,2019-03-27,242.940002,245.67999300000002,238.16000400000001,4819200,239.51484700000003,-1.6647339999999815,-5.103209999999962,-5.331130999999942,-0.0069263988034515365,42.33853150506948,0.018598848246412558,0.044717539495687575,-0.016827285322959185,-0.7708699118972147,-0.06607471686488076,-0.06308747399665293,-0.19339343593298608,-0.2020308279492422,-0.2968405753620648,-0.36015959748614135
60,2019-03-28,242.58999599999999,242.850006,238.88999900000002,3601500,240.03010600000002,0.5152589999999861,-1.1494749999999954,-4.5879509999999755,0.0021489505626735603,43.18875831330464,0.006431077871804192,-0.05611935894019204,0.007024866136234209,-0.8665299757648601,-0.04654824070470198,0.019526476160178774,-0.04356099783647416,-0.1738669597728073,-0.15897406302514056,-0.3314371931229889
61,2019-03-29,244.289993,247.75999500000003,241.86999500000002,4294200,245.01442000000003,4.984314000000012,5.499572999999998,3.8348390000000165,0.020552708814060402,43.03458375809941,0.06553055940504393,0.11883128999009962,0.10439445899617095,-0.8121128564077787,0.14233946139435005,0.18888770209905204,0.2084141782592308,0.14532670426257788,0.12060326911385683,-0.33664552562229666
62,2019-04-01,249.710007,250.19999700000002,243.059998,4809500,243.310043,-1.7043770000000222,3.2799369999999897,3.795195999999976,-0.00698053876072196,43.582596499194686,0.25395443150769914,0.2057724080437655,0.14327709763464647,-0.7716319243957908,0.0777496592589948,-0.06458980213535526,0.12429789996369678,0.14382437612387555,-0.29766303263459737,-0.3181325319205681
63,2019-04-02,245.50999500000003,246.399994,242.80000299999998,4057100,242.19030800000002,-1.1197349999999915,-2.8241120000000137,2.160201999999998,-0.004612713391815473,35.9472470033174,0.10794327288013683,0.0703723102457765,0.13478191599828815,-0.8307389557286449,0.03531570122387251,-0.04243395803512229,-0.10702376017047754,0.08186394192857449,-0.26169264601207004,-0.5760702887054903
64,2019-04-03,246.309998,247.539993,244.58999599999999,2851400,243.607315,1.417006999999984,0.29727199999999243,-1.4071050000000298,0.005833750317487398,34.71015817646662,0.1357549469742878,0.11099227188517702,0.19326887021974937,-0.9254563237217632,0.08901520652957018,0.05369950530569767,0.011265547270575382,-0.053324254864779874,-0.10299710055663752,-0.6178616850409004
65,2019-04-04,245.479996,249.11000099999998,244.63999900000002,2255500,245.14323399999998,1.5359189999999785,2.9529259999999624,1.833190999999971,0.0062851041669291265,41.670157064100124,0.10690037377706929,0.1669341321267659,0.19490268843688074,-0.972269029690992,0.14722105201207114,0.05820584548250096,0.11190535078819863,0.06947139275307634,-0.09614044098993864,-0.3827386561250552
66,2019-04-05,248.94999700000002,249.309998,245.169998,3343000,246.52062999999998,1.3773960000000045,2.913314999999983,4.330321999999967,0.005603013376911267,40.928571824741304,0.22753309255235088,0.17406034054273611,0.21222008981801377,-0.8868372160619664,0.1994194418648032,0.05219838985273206,0.11040423533523303,0.1641037406409307,-0.10650229864667046,-0.40779092559985863
67,2019-04-08,249.67999300000002,249.67999300000002,246.309998,2195400,246.490891,-0.029738999999977977,1.3476570000000265,2.883576000000005,-0.00012064221126408705,38.47401410891109,0.25291101093769974,0.18724384570964503,0.24946891023936058,-0.9769903648625824,0.19829243995988222,-0.0011270019049209878,0.051071387947811075,0.10927723343031204,-0.1934521671227978,-0.4907109165527579
68,2019-04-09,247.57000699999998,249.940002,245.94999700000002,2903800,246.53053300000002,0.03964200000001483,0.009903000000036855,1.3872990000000414,0.00016081248463323258,39.532579847233684,0.17955848229065197,0.19650837629773932,0.23770609216874217,-0.9213398850696612,0.19979473020215366,0.0015022902422714424,0.0003752883373504545,0.05257367819008252,-0.1891764995160993,-0.4549503960815293
69,2019-04-10,248.77999900000003,249.86999500000002,245.520004,2753700,243.79559300000003,-2.7349399999999946,-2.6952979999999798,-2.7250369999999577,-0.011155711345979988,39.52499454660221,0.22162320349861275,0.19401391651796018,0.22365632722186835,-0.9331314393002054,0.09615027040712931,-0.10364445979502435,-0.1021421695527529,-0.10326917145767389,-0.3610894043931135,-0.4552066430850854
70,2019-04-11,246.05000299999998,246.919998,232.67999300000002,8223400,233.281952,-10.513641000000035,-13.24858100000003,-13.208939000000015,-0.04408232417957942,36.49966253527485,0.12671636061134883,0.08890087257989698,-0.1958833779948872,-0.5034428038917627,-0.3022791803025129,-0.3984294507096422,-0.5020739105046665,-0.5005716202623951,-0.8612880294048122,-0.5574085597036691
71,2019-04-12,236.5,236.77999900000003,220.770004,13979400,221.19274900000002,-12.08920299999997,-22.602844000000005,-25.337784,-0.053213327590607505,31.404558780545457,-0.2052843581786714,-0.2724032780409047,-0.5850351687678712,-0.05126301607689232,-0.760416804633353,-0.45813762433084015,-0.8565670750404824,-0.9602115348355067,-1.0,-0.7295316083985519
72,2019-04-15,225.770004,230.97000099999997,224.41000400000001,10021800,228.10936,6.916610999999989,-5.17259199999998,-15.686233000000016,0.030790674260813854,42.825806000213824,-0.5783068990735867,-0.4794226665535266,-0.46610033865059197,-0.36216411549595606,-0.4983019462791205,0.26211485835423254,-0.19602276597660762,-0.5944522166862498,0.27613145129473693,-0.3436984662328961
73,2019-04-16,238.00999500000003,238.00999500000003,215.82000699999998,27361400,218.95327799999998,-9.156082000000026,-2.2394710000000373,-14.328674000000007,-0.040966798492371115,32.98440581573888,-0.15279019400203708,-0.22857658140642023,-0.7467733699426082,1.0000000000000002,-0.845284758600032,-0.34698281232091155,-0.08486795396667901,-0.5430055782975192,-0.8139590899598173,-0.6761611372051726
74,2019-04-17,223.789993,224.24000499999997,208.070007,22101400,214.870697,-4.082580999999976,-13.238663000000003,-6.3220520000000135,-0.01882192668378466,27.94716221161417,-0.6471409167395654,-0.7192230342322015,-1.0,0.58678497499892,-1.0,-0.15471524139996795,-0.5016980537208795,-0.23958319536664696,-0.4775493145087542,-0.8463295514118413
75,2019-04-18,217.13999900000002,223.0,214.210007,13927200,219.73609900000002,4.865402000000017,0.7828210000000411,-8.373260999999985,0.022390838410168448,33.17421448296798,-0.8783243821216526,-0.7634063673164091,-0.7993791601867883,-0.05536374313108561,-0.8156186380777513,0.18438136192224874,0.029666120522280792,-0.31731669179863076,0.14852687914969798,-0.66974901135948
76,2019-04-22,224.0,227.559998,221.5,11191800,225.04744,5.31134099999997,10.176742999999988,6.094162000000011,0.023883948107908608,36.26104864252381,-0.6398401363156285,-0.6009264494956525,-0.5611829846342742,-0.2702512677295561,-0.6143377804603389,0.20128085761741232,0.38566221953966107,0.23094697813969312,0.17120918241531502,-0.5654694261076436
77,2019-04-23,228.25,231.940002,226.100006,10261400,228.485916,3.4384760000000085,8.749816999999979,13.615218999999996,0.015163347248849572,42.397047292656225,-0.49209117174906325,-0.4448600016650648,-0.41088053074733377,-0.34334162120123013,-0.4840318185240058,0.13030596193633315,0.33158681955374547,0.5159681814759942,0.03873176723078073,-0.3581828142367596
78,2019-04-24,230.08999599999999,231.63000499999998,227.75,6104100,228.25801099999998,-0.22790500000002112,3.2105709999999874,8.521911999999958,-0.0009979553331402235,43.70008020902931,-0.4281247002651529,-0.45590568350191596,-0.35696796039444134,-0.669930751132217,-0.492668604197398,-0.008636785673392211,0.12166917626294094,0.32295003388035326,-0.2067797091777573,-0.3141636913861727
79,2019-04-25,228.52999900000003,232.11999500000002,228.13000499999998,5954500,228.694,0.4359890000000064,0.20808399999998528,3.646559999999994,0.001908249101901335,45.139798458607444,-0.482357157083257,-0.438446567306471,-0.34455152354864005,-0.6816830263679892,-0.4761461779717493,0.0165224262256487,0.00788564055225649,0.13819160248858964,-0.16263063530377214,-0.26552705780456454
80,2019-04-26,232.13999900000002,237.11000099999998,231.190002,6186200,234.847595,6.153595000000024,6.5895840000000305,6.361679000000009,0.026551906399566595,46.19757965125883,-0.3568574483573048,-0.2606447865151029,-0.24456794570402884,-0.6634811401906602,-0.24294690136152575,0.23319927661022355,0.24972170283587225,0.24108491716248004,0.21173898351632925,-0.22979304089425834
81,2019-04-29,237.399994,238.059998,234.16000400000001,5345300,235.293518,0.4459229999999934,6.5995180000000175,7.035507000000024,0.0018969757010880663,47.36378526120311,-0.17399655073958442,-0.22679489568401578,-0.1475249008364523,-0.7295405535981523,-0.22604801200922608,0.016898889352299662,0.2500981659625232,0.2666205921881719,-0.16280189311320734,-0.19039622492120523
82,2019-04-30,238.080002,238.080002,230.190002,7632300,230.95330800000002,-4.340209999999985,-3.8942869999999914,2.2593080000000327,-0.01861818732189585,45.89331287165255,-0.15035643829323675,-0.2260821216266411,-0.27724234958240235,-0.5498784315111807,-0.39052647254107065,-0.16447846053184456,-0.1475795711795449,0.08561970543067865,-0.4744542452044026,-0.24007179639041376
83,2019-05-01,233.07000699999998,234.61999500000002,230.350006,4823200,229.843475,-1.109833000000009,-5.450042999999994,-5.00412,-0.004817026450562532,45.31142060367027,-0.32452622034821843,-0.3493676259227474,-0.27201431426424705,-0.770555679939039,-0.43258518013527514,-0.04205870759420449,-0.20653716812604905,-0.1896382787737494,-0.2647964305274614,-0.2597293099560838
84,2019-05-02,230.899994,233.33999599999999,228.080002,5499200,230.33892799999998,0.4954529999999693,-0.6143800000000397,-4.9545900000000245,0.002153290470071323,46.22831824865386,-0.3999655553708017,-0.3949760082796381,-0.34618534176576965,-0.7174504790073412,-0.4138092806497937,0.018775899485481418,-0.023282808108723074,-0.18776126864056764,-0.15890813411456572,-0.22875462806678115
85,2019-05-03,232.83999599999999,233.899994,227.17999300000002,4323100,229.843475,-0.4954529999999693,0.0,-1.109833000000009,-0.0021532904700712957,49.385030950869265,-0.3325224290750217,-0.3750223966728381,-0.37559259932594014,-0.809842530509959,-0.43258518013527514,-0.018775899485481418,0.0,-0.04205870759420449,-0.2243307718953569,-0.12211440240801363
86,2019-05-06,228.169998,240.57000699999998,227.5,7180200,238.315826,8.472350999999975,7.976898000000006,8.472350999999975,0.036198260215011956,48.421950135388755,-0.4948723982580647,-0.13735931785057076,-0.36513656136403405,-0.5853944985839922,-0.11151333117740592,0.3210718489578692,0.3022959494723878,0.3210718489578692,0.358279805654537,-0.15464924646220757
87,2019-05-07,239.190002,243.149994,236.399994,5104700,235.88806200000002,-2.427763999999968,6.044587000000007,5.549134000000038,-0.010239415041087996,62.145629972384924,-0.11176788519467529,-0.04543031355306404,-0.07433456289293527,-0.7484416058824221,-0.20351691746807532,-0.0920035862906694,0.22906826266719982,0.2102923631817184,-0.34716965643341513,0.3089647890054037
88,2019-05-08,238.0,240.809998,235.52999900000003,3768400,236.978073,1.0900109999999756,-1.3377529999999922,7.134597999999983,0.0046102389236140715,72.90975597178485,-0.15313766480223734,-0.12880806016192103,-0.1027611308950993,-0.853418647309978,-0.16220939289143743,0.04130752457663789,-0.050696061714031515,0.2703757872438377,-0.12158385042958773,0.6725990293940902
89,2019-05-09,236.600006,240.539993,235.669998,4299500,235.80879199999998,-1.1692810000000122,-0.07927000000003659,-2.5070340000000044,-0.004946344624019128,65.18403937556684,-0.20180770336680176,-0.1384287639892463,-0.0981867470265323,-0.8116964990631959,-0.20652096740261072,-0.04431157451117329,-0.003004049934535402,-0.0950076362252048,-0.26676094394033234,0.41160848672665784
90,2019-05-10,239.97000099999997,242.61999500000002,236.36999500000002,4374400,238.40499900000003,2.5962070000000494,1.4269260000000372,2.516937000000013,0.010949630687456115,62.47202752618678,-0.0846516394033916,-0.06431501349483604,-0.07531476233488199,-0.8058125056463554,-0.10813399290552184,0.09838697449708889,0.054075399985915595,0.09538292456255348,-0.025280138301368854,0.3199911674171836
91,2019-05-13,236.44999700000002,240.100006,236.19999700000002,4684400,237.37445099999997,-1.030548000000067,1.5656589999999824,0.39637799999997014,-0.00433204759751401,53.52045204912797,-0.20702268558460624,-0.1541061944622868,-0.0808693456453975,-0.7814595288877366,-0.1471880821187579,-0.039054089213236054,0.05933288528385283,0.015021310772679541,-0.25742896285987676,0.01758859900951748
