index,date,open,high,low,volume,close,returns,mfi,close_diff_day1,close_diff_day2,close_diff_day3,normal_amplitude,normal_volume,normal_close,normal_close_diff_day1,normal_close_diff_day2,normal_close_diff_day3,normal_returns,normal_mfi,normal_weekday,rate_day1,rate_day2,rate_day3,bummpy_day1_g000,bummpy_day1_g0005,bummpy_day1_g001,bummpy_day1_g002,bummpy_day1_g003,bummpy_day1_s000,bummpy_day1_s0005,bummpy_day1_s001,bummpy_day1_s002,bummpy_day1_s003,bummpy_day2_g000,bummpy_day2_g0005,bummpy_day2_g001,bummpy_day2_g002,bummpy_day2_g003,bummpy_day2_s000,bummpy_day2_s0005,bummpy_day2_s001,bummpy_day2_s002,bummpy_day2_s003
14,2018-07-23,40.959998999999996,41.439999,40.82,1144700,41.400002,0.006786332312602981,71.68193543842439,0.0,0.0,0.0,-0.811765514187423,-0.8967404537322281,-0.47015961133047846,0.09611384696491831,0.1006097254238647,0.16761375460031958,0.19406275187514355,0.5938382024756363,1,1.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
15,2018-07-24,41.549999,42.060001,41.299999,2655200,41.720001,0.007699724961444425,74.0577758380581,0.3199990000000028,0.0,0.0,-0.7458817029753209,-0.5769259271021904,-0.4235804332488442,0.22699270327645937,0.1006097254238647,0.16761375460031958,0.20875828562913248,0.6511314772167376,2,0.007729444071041417,1.0,1.0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
16,2018-07-25,41.669998,42.16,41.650002,1481300,42.0,0.006688964181477596,72.18428476804402,0.27999899999999656,0.5999979999999994,0.0,-0.8635307271981636,-0.8254729465070241,-0.38282367062246436,0.2106327951128013,0.2835358891658876,0.16761375460031958,0.1924962003385937,0.6059523319274054,3,0.006711385265786463,0.014492704613878988,1.0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
17,2018-07-26,42.16,42.700001,42.009997999999996,1521900,42.610001000000004,0.014419372697121588,72.10006504839097,0.610001000000004,0.8900000000000006,1.2099990000000034,-0.7788224321099513,-0.8168768063010131,-0.29403168936947655,0.34560285545837044,0.3719511061124681,0.5113634216813336,0.3168703995593388,0.6039213775175702,4,0.014523833333333428,0.021332693640155966,0.02922702757357363,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
18,2018-07-27,42.599998,42.77,42.23,2094100,42.48,-0.0030556140468064406,73.23306109086901,-0.13000100000000714,0.4799999999999969,0.7599989999999934,-0.8494121289967953,-0.6957262785699918,-0.3129546851594345,0.042943736435330934,0.24695114422221157,0.38352253074963916,0.0357161140813062,0.6312435215270258,5,-0.0030509504095061423,0.011428571428571354,0.01821665824025252,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
19,2018-07-30,42.529999,43.400002,42.5,3560300,42.919998,0.010304494230490947,76.22666457132598,0.4399980000000028,0.30999699999999564,0.9199979999999996,-0.6799993035289209,-0.38529128423370496,-0.24890840627243005,0.27607201876972176,0.19512097709726217,0.428976785656707,0.25066630269405965,0.7034341226710168,1,0.010357768361581986,0.007275216914451507,0.021904714285714277,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20,2018-07-31,42.98,43.02,42.27,2960800,42.91,-0.00023297216074089235,65.26147831211999,-0.00999800000000306,0.4299999999999997,0.2999989999999926,-0.7505885298271987,-0.5122219752066991,-0.2503637190154704,0.09202468791941137,0.23170724643071788,0.2528407311305765,0.08112947400347462,0.4390091936930891,2,-0.00023294502483441542,0.010122410546139354,0.007040577164032278,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
21,2018-08-01,43.459998999999996,43.630001,41.009997999999996,7311300,41.43,-0.03509964291412278,46.695849169439846,-1.4799999999999969,-1.489998,-1.0499999999999972,0.12941350311541622,0.4088989106615428,-0.4657930908598118,-0.5092027550903339,-0.35365781900676163,-0.1306816575736266,-0.4798388429579723,-0.008700042742556091,3,-0.03449079468655318,-0.034715705252362776,-0.02471751412429372,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
22,2018-08-02,41.259997999999996,42.540001000000004,41.189999,4147200,42.119999,0.016517407434773573,38.69778656622907,0.6899990000000003,-0.7900009999999966,-0.7999989999999997,-0.46823444816549187,-0.26102836091085213,-0.3653565698170933,0.37832185379027167,-0.14024416455970423,-0.05965865629848549,0.3506255872579845,-0.20157293024498635,4,0.016654573980207584,-0.018410650198088945,-0.01863930655355575,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
23,2018-08-03,42.049999,42.52,41.849998,2273700,42.110001000000004,-0.00023739760291943733,44.22099983333489,-0.009997999999995955,0.6800010000000043,-0.7999989999999926,-0.7882346740480046,-0.6577000031759139,-0.36681188256013275,0.09202468791941427,0.3079270402661479,-0.05965865629848349,0.08105827326084371,-0.0683809131318942,5,-0.00023736942633820942,0.016413251267197785,-0.01864364949895112,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
