Date,Open,High,Low,Close,Adj Close,Volume
2019-07-01,489.880005,491.000000,474.489990,484.480011,457.517029,342200
2019-07-02,484.480011,490.540009,482.130005,488.519989,461.332153,240500
2019-07-03,488.109985,497.709991,486.760010,496.799988,469.151367,155200
2019-07-05,493.730011,497.450012,492.000000,497.079987,469.415771,141100
2019-07-08,495.359985,496.000000,489.880005,491.320007,463.976349,161400
2019-07-09,483.950012,488.350006,478.040009,483.760010,456.837097,311600
2019-07-10,489.609985,492.540009,488.399994,489.760010,462.503174,392600
2019-07-11,488.809998,493.260010,488.809998,492.230011,464.835724,211800
2019-07-12,495.000000,498.149994,491.660004,498.059998,470.341248,203400
2019-07-15,498.850006,499.940002,495.649994,498.369995,470.633972,243700
2019-07-16,498.859985,502.670013,497.279999,497.829987,470.124023,213900
2019-07-17,495.910004,496.190002,488.799988,488.799988,461.596588,205400
2019-07-18,486.100006,488.540009,484.649994,488.109985,460.944977,193400
2019-07-19,491.859985,491.859985,481.609985,483.589996,456.676544,303400
2019-07-22,482.809998,485.459991,478.230011,484.239990,457.290375,209400
2019-07-23,487.779999,495.660004,484.809998,493.459991,465.997253,293900
2019-07-24,491.420013,497.380005,489.799988,494.660004,467.130463,181300
2019-07-25,498.540009,500.450012,493.089996,498.459991,470.718964,150500
2019-07-26,498.829987,500.290009,495.859985,496.000000,468.395874,161100
2019-07-29,496.000000,496.250000,489.100006,491.350006,464.004669,291400
2019-07-30,489.339996,494.589996,482.630005,486.519989,459.443481,243000
2019-07-31,486.890015,491.570007,482.600006,485.440002,458.423584,219700
2019-08-01,485.190002,492.660004,478.920013,479.329987,452.653625,196100
2019-08-02,479.019989,479.619995,468.600006,470.950012,444.740021,248900
2019-08-05,462.269989,463.380005,455.399994,461.329987,435.655365,478000
2019-08-06,506.100006,555.270020,502.950012,524.390015,495.205902,962600
2019-08-07,526.869995,540.320007,525.000000,537.330017,507.425751,484800
2019-08-08,538.190002,553.710022,538.190002,550.830017,520.174438,405000
2019-08-09,547.690002,550.789978,543.919983,544.729980,514.413879,327700
2019-08-12,542.539978,547.369995,538.359985,541.859985,511.703613,304000
2019-08-13,541.229980,548.799988,536.559998,548.210022,517.700256,318900
2019-08-14,544.469971,551.900024,535.739990,539.049988,509.049988,386100
2019-08-15,511.089996,517.580017,507.660004,516.219971,516.219971,243900
2019-08-16,522.340027,530.929993,518.890015,530.099976,530.099976,332400
2019-08-19,536.320007,540.070007,507.660004,537.580017,537.580017,353400
2019-08-20,535.559998,537.750000,530.190002,534.599976,534.599976,540200
2019-08-21,540.000000,540.000000,531.330017,532.919983,532.919983,317700
2019-08-22,536.219971,536.989990,528.650024,530.260010,530.260010,361900
2019-08-23,533.520020,540.469971,518.940002,521.530029,521.530029,432700
2019-08-26,525.820007,527.000000,516.400024,521.750000,521.750000,334400
2019-08-27,514.890015,514.890015,500.059998,512.510010,512.510010,799400
2019-08-28,512.580017,522.159973,506.279999,521.200012,521.200012,376800
2019-08-29,525.000000,529.000000,522.460022,528.789978,528.789978,391100
2019-08-30,529.739990,539.469971,524.169983,538.320007,538.320007,440800
2019-09-03,539.000000,539.869995,532.000000,534.780029,534.780029,439500
2019-09-04,539.770020,540.469971,536.239990,536.580017,536.580017,301300
2019-09-05,540.000000,542.099976,531.640015,532.969971,532.969971,289600
2019-09-06,532.929993,537.330017,531.010010,533.909973,533.909973,344100
2019-09-09,534.219971,539.390015,510.940002,513.580017,513.580017,457300
2019-09-10,511.480011,512.020020,493.010010,504.920013,504.920013,480700
2019-09-11,503.440002,509.279999,499.209991,501.100006,501.100006,433200
2019-09-12,503.709991,515.729980,503.709991,514.760010,514.760010,474700
2019-09-13,516.030029,523.580017,513.020020,519.820007,519.820007,266100
2019-09-16,517.830017,525.469971,516.229980,523.539978,523.539978,319400
2019-09-17,523.239990,526.840027,520.239990,525.590027,525.590027,341300
2019-09-18,525.799988,531.479980,523.929993,530.380005,530.380005,332200
2019-09-19,529.909973,533.880005,527.299988,531.280029,531.280029,247800
2019-09-20,532.940002,533.729980,522.900024,527.260010,527.260010,432400
2019-09-23,524.849976,534.599976,524.500000,529.440002,529.440002,292200
2019-09-24,537.039978,537.039978,524.090027,526.380005,526.380005,368400
2019-09-25,524.869995,528.820007,521.849976,528.059998,528.059998,245600
2019-09-26,529.500000,533.940002,528.369995,530.659973,530.659973,165600
2019-09-27,534.809998,537.140015,515.409973,518.190002,518.190002,324300
2019-09-30,518.979980,523.419983,516.729980,520.669983,520.669983,220300
2019-10-01,521.619995,522.989990,506.029999,506.470001,506.470001,255900
2019-10-02,501.839996,504.220001,497.459991,499.760010,499.760010,341600
2019-10-03,499.369995,507.309998,497.329987,507.230011,507.230011,195900
2019-10-04,509.279999,514.000000,506.000000,513.609985,513.609985,212500
2019-10-07,510.309998,521.719971,510.059998,514.419983,514.419983,194900
2019-10-08,510.510010,514.530029,501.230011,508.660004,508.660004,200100
2019-10-09,511.609985,513.469971,506.000000,509.149994,509.149994,215000
2019-10-10,507.470001,514.280029,506.100006,511.000000,511.000000,176400
2019-10-11,518.659973,527.530029,515.000000,524.780029,524.780029,330500
2019-10-14,524.380005,525.640015,518.190002,518.700012,518.700012,224400
2019-10-15,520.989990,525.130005,519.010010,523.000000,523.000000,209100
2019-10-16,521.710022,522.710022,517.390015,518.840027,518.840027,197900
2019-10-17,518.840027,528.409973,518.840027,526.549988,526.549988,222200
2019-10-18,527.880005,527.880005,519.510010,526.570007,526.570007,335400
2019-10-21,525.599976,529.059998,521.119995,521.929993,521.929993,313400
2019-10-22,521.000000,524.849976,508.329987,510.929993,510.929993,348400
2019-10-23,508.209991,516.270020,508.209991,514.869995,514.869995,149000
2019-10-24,515.440002,528.900024,513.299988,527.789978,527.789978,197400
2019-10-25,527.270020,529.969971,522.669983,523.450012,523.450012,190900
2019-10-28,523.260010,530.989990,523.260010,527.520020,527.520020,198500
2019-10-29,532.000000,539.679993,525.390015,525.969971,525.969971,286600
2019-10-30,526.059998,532.599976,521.479980,531.960022,531.960022,165600
2019-10-31,532.200012,532.650024,524.539978,526.280029,526.280029,203700
2019-11-01,531.030029,539.450012,528.919983,538.280029,538.280029,239300
2019-11-04,539.500000,541.039978,529.299988,533.039978,533.039978,181500
2019-11-05,531.369995,535.650024,527.799988,535.469971,535.469971,187300
2019-11-06,535.549988,536.580017,530.580017,536.419983,536.419983,226700
2019-11-07,539.260010,543.229980,537.650024,538.299988,538.299988,253800
2019-11-08,538.859985,544.890015,538.590027,541.080017,541.080017,194500
2019-11-11,540.090027,544.309998,538.289978,543.109985,543.109985,201600
2019-11-12,543.340027,545.520020,541.119995,544.500000,544.500000,174800
2019-11-13,544.289978,553.039978,543.539978,549.200012,549.200012,209200
2019-11-14,547.760010,560.609985,546.940002,559.770020,559.770020,205200
2019-11-15,561.330017,564.090027,556.969971,559.780029,559.780029,346700
