index,date,open,high,low,volume,close,returns,mfi,close_diff_day1,close_diff_day2,close_diff_day3,normal_amplitude,normal_volume,normal_close,normal_close_diff_day1,normal_close_diff_day2,normal_close_diff_day3,normal_returns,normal_mfi,normal_weekday,rate_day1,rate_day2,rate_day3,bummpy_day1_g000,bummpy_day1_g001,bummpy_day1_g002,bummpy_day1_g003,bummpy_day1_s000,bummpy_day1_s001,bummpy_day1_s002,bummpy_day1_s003,bummpy_day2_g000,bummpy_day2_g001,bummpy_day2_g002,bummpy_day2_g003,bummpy_day2_s000,bummpy_day2_s001,bummpy_day2_s002,bummpy_day2_s003
24,2018-12-06,50.66,51.919998,50.630001,783400,51.638496,0.00677185391038529,59.93089642991272,0.348507000000005,-2.3001289999999983,-0.9558989999999952,-0.5579407227976643,-0.8851341225835456,-0.042245997729301266,0.1420479081295576,-0.6165236337765115,-0.22243720598722014,0.10721239710159876,0.2371392540242585,4,0.006794834758104647,-0.04264344891995297,-0.018174921491158805,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
25,2018-12-07,52.0,52.32,51.009997999999996,635000,50.911613,-0.014176390069647049,59.71049017430136,-0.7268830000000008,-0.3783759999999958,-3.027011999999999,-0.5493548932576018,-0.9221989110345172,-0.11337124224333639,-0.14346486539370623,-0.12961183048781233,-0.7125370083843667,-0.152535203694065,0.23015931246872712,5,-0.014076378212099764,-0.007377190117938919,-0.056119561816787115,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
26,2018-12-10,50.650002,51.279999,50.16,1024000,50.891701,-0.00039118569860946477,58.895695847380146,-0.019912000000005037,-0.7467950000000059,-0.39828800000000086,-0.6309011751921256,-0.8250412108496928,-0.11531962440217569,0.044233784408238226,-0.22295762448726175,-0.0904863945566164,0.01839433890950467,0.2043559759621767,1,-0.0003911091954600817,-0.01446198200660232,-0.007765414026507217,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
27,2018-12-11,51.630001,51.799999,50.900002,1814300,50.93153,0.0007823166018243353,59.567769242594125,0.039829000000004555,0.01991699999999952,-0.7069660000000013,-0.7253225533712004,-0.6276537289574904,-0.11142237083626494,0.0600948381683215,-0.028696903924792322,-0.16353070783375115,0.03294517225651065,0.2256395507255573,2,0.0007826226912715014,0.0003912074048802877,-0.013690677590609945,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
28,2018-12-12,52.560001,53.310001,52.43,926800,52.395247999999995,0.02833371851342947,68.23839412040395,1.463717999999993,1.5035469999999975,1.4836349999999925,-0.7339045202536318,-0.8493181477596283,0.031801917872638086,0.4381330360121373,0.34720830278658577,0.35484425153881166,0.37456858240572977,0.500225472659483,3,0.02873893637202717,0.029544050807026427,0.029141386661624576,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
29,2018-12-13,52.59,52.799999,52.029999,620200,51.977043,-0.008013759860908963,63.29636310121599,-0.4182049999999933,1.0455129999999997,1.0853420000000042,-0.7811152093431679,-0.925895399370598,-0.009119293494241454,-0.06151179543246825,0.2311568846763839,0.2605938071660708,-0.07612171467625535,0.34371862767963623,4,-0.007981735290192601,0.020527814499191357,0.021326502723892138,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
30,2018-12-14,51.610001000000004,51.91,51.150002,750600,51.07093,-0.01758668953753425,61.50005805625011,-0.9061130000000048,-1.324317999999998,0.13939999999999486,-0.7854079095211106,-0.8933263399770219,-0.09778213013004944,-0.19104988515265456,-0.369283799271792,0.036749918745127334,-0.19482118745589158,0.2868322920582169,5,-0.01743294631054723,-0.025275536437960905,0.0027370079006068513,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
31,2018-12-17,51.189999,51.279999,50.259997999999996,711500,50.284306,-0.015522430324536558,54.69573984751826,-0.7866239999999962,-1.692737000000001,-2.1109419999999943,-0.6738187349195418,-0.9030920625405865,-0.17475301036883373,-0.15932591915378572,-0.4626295932712396,-0.4957619092072791,-0.16922542016830497,0.07134955410030686,1,-0.015402578335659762,-0.03256701232503744,-0.04028880634365915,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
32,2018-12-18,50.02,50.209998999999996,49.240002000000004,1163900,49.179043,-0.02222544299981156,47.040196910157874,-1.1052630000000008,-1.891886999999997,-2.798000000000002,-0.6952796607041585,-0.7900994055647135,-0.28290260408242496,-0.24392360431236082,-0.5130879433427329,-0.6583445350878475,-0.25233937769931314,-0.17109021754056242,2,-0.021980277504476262,-0.03704430289403379,-0.05383145786111768,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
33,2018-12-19,49.389998999999996,49.98,48.34,1428100,48.551735,-0.012837647015908069,38.42886241490943,-0.6273079999999993,-1.732571,-2.5191949999999963,-0.4077249719098994,-0.7241120935111645,-0.344284470057568,-0.11702800581385214,-0.47272227675980527,-0.5923692476905211,-0.13593546881308796,-0.44379850036694246,3,-0.012755595915113665,-0.03445550188164077,-0.049327376650474083,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
34,2018-12-20,48.599998,49.200001,47.720001,1314600,48.063828,-0.010100052879730561,38.08335976707438,-0.48790699999999987,-1.1152149999999992,-2.220478,-0.47639444086314353,-0.7524601628452969,-0.39202599747684896,-0.08001746438988863,-0.3163036718552737,-0.5216820651598401,-0.10199068998092506,-0.45474006045325144,4,-0.010049218632454636,-0.022676630775430077,-0.04415846964259584,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
35,2018-12-21,47.380001,47.91,46.689999,1240600,46.530407000000004,-0.032423864710129764,31.497820400206805,-1.533420999999997,-2.021327999999997,-2.648635999999996,-0.5879818987279868,-0.7709426045257006,-0.5420707000878,-0.35759825079984153,-0.5458842239935201,-0.6229996423247535,-0.378794634458905,-0.6632943946525487,5,-0.031903846693192996,-0.04163245659501142,-0.05385700571684561,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
36,2018-12-24,46.07,46.57,45.639998999999996,807600,45.684036,-0.018357097653104563,24.287392977808864,-0.8463710000000049,-2.379792000000002,-2.8676990000000018,-0.7124453112057408,-0.8790898646286028,-0.6248878031492131,-0.17518856589561596,-0.6367077339108105,-0.6748378245062804,-0.20437385735240615,-0.8916380133903149,1,-0.01818963242681296,-0.04951315987565539,-0.05906480993933588,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
37,2018-12-26,46.779999,47.669998,45.849998,1151700,47.416603,0.03722352642081185,31.98917043536278,1.732567000000003,0.8861959999999982,-0.6472249999999988,-0.33047181933749525,-0.793146510814726,-0.45535673485906347,0.5095116276383924,0.1907909647248884,-0.14939383925390587,0.4847976917133124,-0.6477340625776533,3,0.03792499857061673,0.01904552436001684,-0.013465947822549607,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
38,2018-12-27,47.599998,48.529999,47.060001,806000,48.322716,0.018929319025259714,37.485561513326346,0.9061129999999977,2.638680000000001,1.792308999999996,-0.48068714104108323,-0.8794894849892603,-0.3666938982232564,0.290090604819326,0.634815324085635,0.4278876182721277,0.25795879848758907,-0.4736714508604163,4,0.01910961441080032,0.057759345080631685,0.038519091397588585,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
39,2018-12-28,48.610001000000004,48.709998999999996,47.849998,607800,47.934383000000004,-0.00806870580702022,37.18829583039478,-0.3883329999999958,0.5177800000000019,2.250347000000005,-0.7424882038727889,-0.9289924571656927,-0.40469214495329187,-0.053580870306991754,0.09744593083114275,0.5362758777685377,-0.07680301654048086,-0.4830854172996726,5,-0.008036241174854407,0.010919803765782249,0.04925893587860768,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
40,2018-12-31,48.73,48.810001,47.919998,858700,48.073784,0.0029039424940311338,43.68054203015328,0.13940099999999944,-0.24893199999999638,0.6571810000000013,-0.7296118200756921,-0.866326989360108,-0.39105180639742976,0.0865309012573002,-0.09681478973132487,0.15927552009329118,0.059252257270985674,-0.2774855403236762,1,0.0029081630194342845,-0.005151448854820089,0.01385972335470766,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
41,2019-01-02,47.57,48.98,47.400002,779800,48.511909,0.009072316850411759,38.84580020565535,0.43812499999999943,0.5775259999999989,0.18919300000000305,-0.43347688113572724,-0.8860332683950247,-0.34818143007453894,0.16584121449990336,0.11258368922115705,0.048532732845934526,0.1357369708062388,-0.4305946944966115,3,0.009113595052139007,0.012048261891678022,0.003915197978524284,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
42,2019-01-03,48.23,48.279999,46.889998999999996,1618500,46.819168,-0.03551662247241799,29.96313292783057,-1.6927410000000052,-1.2546160000000057,-1.1152150000000063,-0.5150210171493426,-0.6765572705929368,-0.5138155383477176,-0.39989722612760953,-0.3516235034310543,-0.2601370997731744,-0.417143262122506,-0.711895686995543,4,-0.03489330836269513,-0.02609771679300314,-0.023265450188437935,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
43,2019-01-04,48.119999,49.549999,48.02,1185000,48.999813,0.0455237900556229,37.17607963161714,2.1806450000000055,0.48790400000000034,0.9260289999999998,-0.4549356609994354,-0.7848294120585444,-0.30044019620419693,0.6284749735266347,0.08987629153043454,0.22289462328798265,0.5877167510468163,-0.48347228632597194,5,0.046575902416719696,0.010057406728727174,0.01926266091306646,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
44,2019-01-07,49.459998999999996,50.310001,49.43,674000,49.507637,0.010310458725741994,42.293545704053685,0.5078239999999994,2.688469000000005,0.9957279999999997,-0.7339045202536318,-0.9124581647434937,-0.25074979737784453,0.18434608696644836,0.6474302916563598,0.23938791270641546,0.15108930209797963,-0.3214096715469874,1,0.010363794653665298,0.057422400158841036,0.02052543428047739,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
45,2019-01-08,50.150002,50.259997999999996,49.41,1033000,49.67691,0.0034132971206543962,48.64314150222246,0.1692729999999969,0.6770969999999963,2.857742000000002,-0.7467813332349086,-0.8227933463209951,-0.23418649418513837,0.0944618263827767,0.13781185078263647,0.6800073735763534,0.06556799630599378,-0.12032732272919855,2,0.0034191290527559796,0.013818358857818422,0.06103786380825908,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
46,2019-01-09,49.810001,50.130001,49.32,658900,49.71674,0.0008014596934920308,50.41841005625198,0.03983000000000203,0.20910299999999893,0.7169269999999983,-0.7639474129206769,-0.9162295818971977,-0.2302891427695819,0.0600951036652787,0.019236881747443105,0.1734135718529095,0.033182536884172754,-0.06410718179840624,3,0.0008017809481306714,0.004223651393420351,0.014631219102815724,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
47,2019-01-10,48.68,49.119999,48.5,1067000,48.890282,-0.01676305269205732,51.76951394710573,-0.8264580000000024,-0.7866280000000003,-0.6173550000000034,-0.8454932656710179,-0.8143014136570259,-0.3111577658225082,-0.16990172497356032,-0.2330500546072595,-0.14232552328196205,-0.18460850830514922,-0.021319711145852516,4,-0.016623334514692684,-0.015834881839470297,-0.012469894291258608,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
48,2019-01-11,48.880001,49.080002,48.77,591000,48.770794,-0.0024469945349021673,59.20325333000884,-0.11948799999999693,-0.9459459999999993,-0.9061159999999973,-0.9785390742153893,-0.933188470952595,-0.3228496243698853,0.017796659331428842,-0.2734162279273211,-0.21065675824596408,-0.007096647992812795,0.2140958685426304,5,-0.002444003084293867,-0.019026710118161393,-0.018240184423709067,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
49,2019-01-14,48.700001,48.740002000000004,48.299999,735900,48.213184000000005,-0.011499139463915727,61.4199313712339,-0.5576099999999968,-0.6770979999999938,-1.5035559999999961,-0.9227447015066933,-0.8969978520405615,-0.37741156569121337,-0.09852339884426434,-0.2052985954893529,-0.3520325431230568,-0.11933865403432714,0.28429479793446677,1,-0.011433277055116159,-0.013849337175023735,-0.03024244952504923,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
50,2019-01-15,49.639998999999996,50.130001,49.599998,985800,49.627125,0.028905048623417744,68.16135437106422,1.4139409999999941,0.8563309999999973,0.7368430000000004,-0.8841181252204944,-0.8345821469603877,-0.23905793883046833,0.4249173939402684,0.18322411247841477,0.17812641353008624,0.38165278600166036,0.4977857372429333,2,0.029326853833175463,0.017558274733029716,0.015071359171133445,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
51,2019-01-16,49.580002,49.919998,49.48,880800,49.398106,-0.00462547587133953,60.43871699983747,-0.22901900000000097,1.1849219999999931,0.6273119999999963,-0.9227468474275988,-0.8608072331285279,-0.2614673669961567,-0.011283487960974468,0.2664787432006953,0.15220744075729994,-0.03410871167973108,0.25322118368156143,3,-0.004614794832463113,0.02457672158719061,0.012862452065061649,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
52,2019-01-17,49.029999,49.759997999999996,48.860001000000004,708700,49.298531,-0.0020177999334486884,54.41897159972371,-0.09957500000000152,-0.3285940000000025,1.0853469999999916,-0.7253225533712035,-0.9037913981717369,-0.27121074553504787,0.023083500253482613,-0.11699863649705766,0.2605949903458421,-0.0017748526142475976,0.0625847112483,4,-0.002015765543723509,-0.006621258031771989,0.02251141513491396,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
53,2019-01-18,50.110001000000004,50.360001000000004,49.790001000000004,889400,49.965672,0.013441926193443615,55.53833281828896,0.6671410000000009,0.5675659999999993,0.3385469999999984,-0.8669520455347259,-0.8586592736899945,-0.20593123459540852,0.22664426580334102,0.11006013829616554,0.08387525924947746,0.1899179104758697,0.09803323272262077,5,0.013532675040560558,0.01148963079677588,0.006821813675484896,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
54,2019-01-22,49.040001000000004,49.150002,48.18,901800,48.262978000000004,-0.034671443926687286,48.6730925263034,-1.702693999999994,-1.035552999999993,-1.1351279999999946,-0.69527751478325,-0.8555622158948999,-0.3725392403990657,-0.4025397173492815,-0.29611982508954093,-0.2648492315424833,-0.4066634768141635,-0.11937881790099669,2,-0.03407727609467544,-0.02100575775777159,-0.02297918061878718,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
55,2019-01-23,49.02,49.119999,48.09,803200,48.253017,-0.00020641138363375423,42.53507548359273,-0.009961000000004105,-1.712654999999998,-1.0455139999999972,-0.6695277514783277,-0.8801888206204107,-0.37351392072671796,0.04687574463599769,-0.4676761883840886,-0.2436433370828297,0.020685446701133942,-0.31376077909415434,3,-0.0002063900822697701,-0.0342766329651285,-0.021207812459969593,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
56,2019-01-24,48.139998999999996,48.41,47.98,886900,48.163399,-0.001858978574945175,44.97719018717747,-0.08961800000000153,-0.09957900000000564,-1.8022729999999996,-0.9270378308688161,-0.8592836805035217,-0.3822830103365433,0.025727053462989046,-0.05897343417909079,-0.4227197256537395,0.00019445167997954316,-0.23642260257260284,4,-0.0018572517444868065,-0.0020632585084162363,-0.03607022437324569,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
57,2019-01-25,48.93,49.009997999999996,48.66,782200,48.551735,0.008030554700445402,43.06916858699538,0.38833600000000246,0.2987180000000009,0.2887569999999968,-0.9613734237138009,-0.8854338378540387,-0.344284470057568,0.15262238646454052,0.041942505858199114,0.07209315505653645,0.12281964850889385,-0.2968468369892787,5,0.00806288609323446,0.006190659539485395,0.005982991766483967,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
58,2019-01-28,48.52,48.93,48.200001,743800,48.621437,0.0014345937365146757,37.018649196857375,0.06970199999999949,0.45803800000000194,0.3684200000000004,-0.7982830057656618,-0.8950247265098157,-0.3374641540051675,0.06802602879075519,0.0823091859153948,0.09094428512928746,0.041033077903933055,-0.48845787637030647,1,0.0014356232583655247,0.009510084618404984,0.007635170252670427,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
59,2019-01-29,49.040001000000004,49.110001000000004,48.630001,674200,48.571647999999996,-0.0010245379978464164,34.91118951230514,-0.04978900000000408,0.019912999999995407,0.40824899999999786,-0.905578621820925,-0.9124082121984116,-0.342335990049083,0.036301531797971964,-0.02869791739906043,0.10036925857577476,0.01054109162338243,-0.5551980212360279,2,-0.0010240133379851378,0.00041013982301549897,0.008476332826925231,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
60,2019-01-30,48.779999,49.259997999999996,48.310001,922100,48.989857,0.00857329049142155,42.1063378785851,0.4182090000000045,0.3684200000000004,0.4381219999999999,-0.7038633443233124,-0.8504920325690595,-0.301414387283617,0.1605535770869761,0.0596028016989386,0.10743828445558477,0.1295492970515768,-0.327338267706313,3,0.008610146396515196,0.007577316153778022,0.0090238175834499,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
61,2019-01-31,50.040001000000004,50.540001000000004,49.689999,1583600,49.905926,0.018526476538218095,53.53171939654809,0.9160690000000002,1.3342780000000047,1.2844890000000007,-0.746779616498183,-0.6852739897097757,-0.21177735956838895,0.2927338925318753,0.30432085885863497,0.3077191476704192,0.2529637559624324,0.03448674049876588,4,0.01869915643966873,0.027470305310620814,0.026418162013599075,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
62,2019-02-01,50.0,50.040001000000004,45.119999,6962800,45.952884999999995,-0.08252312075406576,32.3776980836473,-3.953041000000006,-3.036972000000006,-2.6187630000000013,1.0,0.6582496628203207,-0.5985810235679692,-1.0,-0.803216488618241,-0.6159306164449452,-1.0,-0.6354299640836618,5,-0.07920985175187424,-0.06199185272167677,-0.053915465252486416,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
63,2019-02-04,45.889998999999996,46.419998,45.810001,1977200,46.092285,0.003028949950932464,30.4805969471376,0.13940000000000197,-3.813641000000004,-2.897572000000004,-0.8497859658489576,-0.5869673809880613,-0.5849407828617528,0.086530635760343,-1.0,-0.6819068503860903,0.0608022863351229,-0.6955083634967842,1,0.0030335418548803187,-0.0764165962976021,-0.05914636574668923,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
64,2019-02-05,46.200001,46.220001,45.759997999999996,1609500,45.664124,-0.009332625640479483,24.65794000010986,-0.4281609999999958,-0.28876099999999383,-4.241802,-0.9141610178875363,-0.6788051351216344,-0.6268361853080515,-0.06415508314501749,-0.1069062063770563,-1.0,-0.09247498143892441,-0.8799033348438141,2,-0.009289211849661952,-0.006283849207726433,-0.08499595819542552,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
65,2019-02-06,44.490002000000004,44.669998,43.98,2822500,44.031128,-0.036416118442063425,22.759052825925025,-1.6329959999999986,-2.0611569999999944,-1.9217569999999924,-0.8154508021881527,-0.37584294919826167,-0.7866242664578946,-0.38403511037969557,-0.5559756406392515,-0.45099393608533694,-0.4282965559386119,-0.9400382954400747,3,-0.03576102762860399,-0.044718047716662226,-0.04182015993119893,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
66,2019-02-07,42.93,43.150002,42.43,3049100,42.876083,-0.026582673693403877,20.86563657351323,-1.1550450000000012,-2.7880409999999998,-3.2162019999999956,-0.8025735600226961,-0.3192467156201608,-0.899645011267876,-0.2571405738690195,-0.7401451979245557,-0.7573061646860819,-0.3063668283941128,-1.0,4,-0.02623246445105838,-0.0610553921936617,-0.06977744757067253,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
67,2019-02-08,44.400002,44.5,43.669998,2078500,44.10083,0.028164438495060718,23.983368290842478,1.2247470000000007,0.06970199999999949,-1.563293999999999,-0.7553633001173401,-0.5616664169039413,-0.7798039504054941,0.3746869624931114,-0.01608294982833568,-0.3661687017950376,0.37246959603360996,-0.9012660275343687,5,0.028564806164779574,0.0015830164514522426,-0.03423462147220867,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
68,2019-02-11,44.509997999999996,44.709998999999996,44.200001,2044900,44.399547999999996,0.006750686068812274,30.382121761703957,0.2987179999999938,1.5234649999999945,0.3684199999999933,-0.8927039547605569,-0.5700584444777461,-0.750574499736345,0.12882908009419097,0.3522548978994347,0.09094428512928578,0.10694992660202589,-0.698626927609633,1,0.006773523310105361,0.03553181385529071,0.008367262360391797,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
69,2019-02-12,44.029999,44.490002000000004,44.029999,1154100,44.09087,-0.006976557665398926,30.090061318279794,-0.30867799999999335,-0.009959999999999525,1.2147870000000012,-0.9141610178875363,-0.79254708027374,-0.7807785328834989,-0.032432710127897516,-0.03626679659406667,0.2912251483441219,-0.06326093350144534,-0.7078760517786757,2,-0.006952277982649584,-0.0002258460895180323,0.028332508825491386,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
70,2019-02-13,44.529999,45.34,44.48,1470200,44.867542,0.017461906469672037,34.70373350343016,0.7766719999999978,0.46799400000000446,0.7667119999999983,-0.7424886330569658,-0.7135970827713672,-0.7047814523255491,0.25572441309574245,0.08483172336612,0.1851944928660758,0.23976362704244802,-0.5617678475473304,3,0.01761525685476376,0.010540512709724083,0.01738543242836922,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
71,2019-02-14,45.0,45.41,44.939999,730100,44.927279999999996,0.0013305446234546528,34.43700314037761,0.05973799999999585,0.8364099999999937,0.5277320000000003,-0.9098700344463252,-0.8984464758479445,-0.6989361101497389,0.0653806171025427,0.17817675725986384,0.1286432323714196,0.039742921673748835,-0.5702148053708656,4,0.0013314301906709276,0.018970140530227542,0.011885976857241888,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
72,2019-02-15,45.549999,46.049999,45.52,1445400,45.594421000000004,0.014740179910261622,38.71522106776034,0.667141000000008,0.7268790000000038,1.5035510000000016,-0.8841198419572199,-0.7197911983615566,-0.6336565992100986,0.2266442658033429,0.15042504477339472,0.3595570932159901,0.20601559811445955,-0.4347299435091714,5,0.014849352108563172,0.016200553174943344,0.03410118693507299,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
73,2019-02-19,46.220001,46.490002000000004,46.119999,1662900,46.022587,0.009346935172328995,40.714530306648555,0.4281659999999974,1.0953070000000054,1.1550450000000012,-0.9527875941737384,-0.6654678055846945,-0.5917607075155669,0.16319713029648064,0.24377311908994287,0.27708804312832236,0.13914209871674652,-0.3714147640004706,2,0.009390754188982844,0.024379552913063186,0.025743442776517626,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
74,2019-02-20,47.450001,47.5,46.650002,2226800,46.679768,0.014178539680936842,43.22087823939457,0.6571810000000013,1.0853469999999987,1.7524880000000067,-0.7467813332349086,-0.5246266047255108,-0.5274557790539331,0.2239999161029611,0.24124956816494958,0.41846453791328125,0.1990515441242304,-0.2920424156981538,3,0.014279531917664718,0.023804381680820087,0.03900721343468839,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
