date,open,high,low,volume,close,returns,mfi,close_diff_day1,close_diff_day2,close_diff_day3,normal_amplitude,normal_volume,normal_close,normal_close_diff_day1,normal_close_diff_day2,normal_close_diff_day3,normal_returns,normal_mfi,normal_weekday,rate_day1,rate_day2,rate_day3,bummpy_day1_g000,bummpy_day1_g001,bummpy_day1_g002,bummpy_day1_g003,bummpy_day1_s000,bummpy_day1_s001,bummpy_day1_s002,bummpy_day1_s003,bummpy_day2_g000,bummpy_day2_g001,bummpy_day2_g002,bummpy_day2_g003,bummpy_day2_s000,bummpy_day2_s001,bummpy_day2_s002,bummpy_day2_s003,MMM_normal_amplitude,MMM_normal_volume,MMM_normal_close,MMM_normal_close_diff_day1,MMM_normal_close_diff_day2,MMM_normal_close_diff_day3,MMM_normal_returns,MMM_normal_mfi,AXP_normal_amplitude,AXP_normal_volume,AXP_normal_close,AXP_normal_close_diff_day1,AXP_normal_close_diff_day2,AXP_normal_close_diff_day3,AXP_normal_returns,AXP_normal_mfi,BA_normal_amplitude,BA_normal_volume,BA_normal_close,BA_normal_close_diff_day1,BA_normal_close_diff_day2,BA_normal_close_diff_day3,BA_normal_returns,BA_normal_mfi,CAT_normal_amplitude,CAT_normal_volume,CAT_normal_close,CAT_normal_close_diff_day1,CAT_normal_close_diff_day2,CAT_normal_close_diff_day3,CAT_normal_returns,CAT_normal_mfi,CVX_normal_amplitude,CVX_normal_volume,CVX_normal_close,CVX_normal_close_diff_day1,CVX_normal_close_diff_day2,CVX_normal_close_diff_day3,CVX_normal_returns,CVX_normal_mfi,CSCO_normal_amplitude,CSCO_normal_volume,CSCO_normal_close,CSCO_normal_close_diff_day1,CSCO_normal_close_diff_day2,CSCO_normal_close_diff_day3,CSCO_normal_returns,CSCO_normal_mfi,KO_normal_amplitude,KO_normal_volume,KO_normal_close,KO_normal_close_diff_day1,KO_normal_close_diff_day2,KO_normal_close_diff_day3,KO_normal_returns,KO_normal_mfi,XOM_normal_amplitude,XOM_normal_volume,XOM_normal_close,XOM_normal_close_diff_day1,XOM_normal_close_diff_day2,XOM_normal_close_diff_day3,XOM_normal_returns,XOM_normal_mfi,WBA_normal_amplitude,WBA_normal_volume,WBA_normal_close,WBA_normal_close_diff_day1,WBA_normal_close_diff_day2,WBA_normal_close_diff_day3,WBA_normal_returns,WBA_normal_mfi,GS_normal_amplitude,GS_normal_volume,GS_normal_close,GS_normal_close_diff_day1,GS_normal_close_diff_day2,GS_normal_close_diff_day3,GS_normal_returns,GS_normal_mfi,HD_normal_amplitude,HD_normal_volume,HD_normal_close,HD_normal_close_diff_day1,HD_normal_close_diff_day2,HD_normal_close_diff_day3,HD_normal_returns,HD_normal_mfi,IBM_normal_amplitude,IBM_normal_volume,IBM_normal_close,IBM_normal_close_diff_day1,IBM_normal_close_diff_day2,IBM_normal_close_diff_day3,IBM_normal_returns,IBM_normal_mfi,INTC_normal_amplitude,INTC_normal_volume,INTC_normal_close,INTC_normal_close_diff_day1,INTC_normal_close_diff_day2,INTC_normal_close_diff_day3,INTC_normal_returns,INTC_normal_mfi,JNJ_normal_amplitude,JNJ_normal_volume,JNJ_normal_close,JNJ_normal_close_diff_day1,JNJ_normal_close_diff_day2,JNJ_normal_close_diff_day3,JNJ_normal_returns,JNJ_normal_mfi,JPM_normal_amplitude,JPM_normal_volume,JPM_normal_close,JPM_normal_close_diff_day1,JPM_normal_close_diff_day2,JPM_normal_close_diff_day3,JPM_normal_returns,JPM_normal_mfi,MCD_normal_amplitude,MCD_normal_volume,MCD_normal_close,MCD_normal_close_diff_day1,MCD_normal_close_diff_day2,MCD_normal_close_diff_day3,MCD_normal_returns,MCD_normal_mfi,MRK_normal_amplitude,MRK_normal_volume,MRK_normal_close,MRK_normal_close_diff_day1,MRK_normal_close_diff_day2,MRK_normal_close_diff_day3,MRK_normal_returns,MRK_normal_mfi,MSFT_normal_amplitude,MSFT_normal_volume,MSFT_normal_close,MSFT_normal_close_diff_day1,MSFT_normal_close_diff_day2,MSFT_normal_close_diff_day3,MSFT_normal_returns,MSFT_normal_mfi,NKE_normal_amplitude,NKE_normal_volume,NKE_normal_close,NKE_normal_close_diff_day1,NKE_normal_close_diff_day2,NKE_normal_close_diff_day3,NKE_normal_returns,NKE_normal_mfi,PFE_normal_amplitude,PFE_normal_volume,PFE_normal_close,PFE_normal_close_diff_day1,PFE_normal_close_diff_day2,PFE_normal_close_diff_day3,PFE_normal_returns,PFE_normal_mfi,PG_normal_amplitude,PG_normal_volume,PG_normal_close,PG_normal_close_diff_day1,PG_normal_close_diff_day2,PG_normal_close_diff_day3,PG_normal_returns,PG_normal_mfi,TRV_normal_amplitude,TRV_normal_volume,TRV_normal_close,TRV_normal_close_diff_day1,TRV_normal_close_diff_day2,TRV_normal_close_diff_day3,TRV_normal_returns,TRV_normal_mfi,UNH_normal_amplitude,UNH_normal_volume,UNH_normal_close,UNH_normal_close_diff_day1,UNH_normal_close_diff_day2,UNH_normal_close_diff_day3,UNH_normal_returns,UNH_normal_mfi,UTX_normal_amplitude,UTX_normal_volume,UTX_normal_close,UTX_normal_close_diff_day1,UTX_normal_close_diff_day2,UTX_normal_close_diff_day3,UTX_normal_returns,UTX_normal_mfi,VZ_normal_amplitude,VZ_normal_volume,VZ_normal_close,VZ_normal_close_diff_day1,VZ_normal_close_diff_day2,VZ_normal_close_diff_day3,VZ_normal_returns,VZ_normal_mfi,V_normal_amplitude,V_normal_volume,V_normal_close,V_normal_close_diff_day1,V_normal_close_diff_day2,V_normal_close_diff_day3,V_normal_returns,V_normal_mfi,WMT_normal_amplitude,WMT_normal_volume,WMT_normal_close,WMT_normal_close_diff_day1,WMT_normal_close_diff_day2,WMT_normal_close_diff_day3,WMT_normal_returns,WMT_normal_mfi,DIS_normal_amplitude,DIS_normal_volume,DIS_normal_close,DIS_normal_close_diff_day1,DIS_normal_close_diff_day2,DIS_normal_close_diff_day3,DIS_normal_returns,DIS_normal_mfi,GOOG_normal_amplitude,GOOG_normal_volume,GOOG_normal_close,GOOG_normal_close_diff_day1,GOOG_normal_close_diff_day2,GOOG_normal_close_diff_day3,GOOG_normal_returns,GOOG_normal_mfi,AAPL_normal_amplitude,AAPL_normal_volume,AAPL_normal_close,AAPL_normal_close_diff_day1,AAPL_normal_close_diff_day2,AAPL_normal_close_diff_day3,AAPL_normal_returns,AAPL_normal_mfi,MSFT_normal_amplitude,MSFT_normal_volume,MSFT_normal_close,MSFT_normal_close_diff_day1,MSFT_normal_close_diff_day2,MSFT_normal_close_diff_day3,MSFT_normal_returns,MSFT_normal_mfi,GOOG_normal_amplitude,GOOG_normal_volume,GOOG_normal_close,GOOG_normal_close_diff_day1,GOOG_normal_close_diff_day2,GOOG_normal_close_diff_day3,GOOG_normal_returns,GOOG_normal_mfi,GOOGL_normal_amplitude,GOOGL_normal_volume,GOOGL_normal_close,GOOGL_normal_close_diff_day1,GOOGL_normal_close_diff_day2,GOOGL_normal_close_diff_day3,GOOGL_normal_returns,GOOGL_normal_mfi,FB_normal_amplitude,FB_normal_volume,FB_normal_close,FB_normal_close_diff_day1,FB_normal_close_diff_day2,FB_normal_close_diff_day3,FB_normal_returns,FB_normal_mfi,TSM_normal_amplitude,TSM_normal_volume,TSM_normal_close,TSM_normal_close_diff_day1,TSM_normal_close_diff_day2,TSM_normal_close_diff_day3,TSM_normal_returns,TSM_normal_mfi,INTC_normal_amplitude,INTC_normal_volume,INTC_normal_close,INTC_normal_close_diff_day1,INTC_normal_close_diff_day2,INTC_normal_close_diff_day3,INTC_normal_returns,INTC_normal_mfi,CSCO_normal_amplitude,CSCO_normal_volume,CSCO_normal_close,CSCO_normal_close_diff_day1,CSCO_normal_close_diff_day2,CSCO_normal_close_diff_day3,CSCO_normal_returns,CSCO_normal_mfi,ORCL_normal_amplitude,ORCL_normal_volume,ORCL_normal_close,ORCL_normal_close_diff_day1,ORCL_normal_close_diff_day2,ORCL_normal_close_diff_day3,ORCL_normal_returns,ORCL_normal_mfi,SAP_normal_amplitude,SAP_normal_volume,SAP_normal_close,SAP_normal_close_diff_day1,SAP_normal_close_diff_day2,SAP_normal_close_diff_day3,SAP_normal_returns,SAP_normal_mfi,CRM_normal_amplitude,CRM_normal_volume,CRM_normal_close,CRM_normal_close_diff_day1,CRM_normal_close_diff_day2,CRM_normal_close_diff_day3,CRM_normal_returns,CRM_normal_mfi,ADBE_normal_amplitude,ADBE_normal_volume,ADBE_normal_close,ADBE_normal_close_diff_day1,ADBE_normal_close_diff_day2,ADBE_normal_close_diff_day3,ADBE_normal_returns,ADBE_normal_mfi,NVDA_normal_amplitude,NVDA_normal_volume,NVDA_normal_close,NVDA_normal_close_diff_day1,NVDA_normal_close_diff_day2,NVDA_normal_close_diff_day3,NVDA_normal_returns,NVDA_normal_mfi,AVGO_normal_amplitude,AVGO_normal_volume,AVGO_normal_close,AVGO_normal_close_diff_day1,AVGO_normal_close_diff_day2,AVGO_normal_close_diff_day3,AVGO_normal_returns,AVGO_normal_mfi,ACN_normal_amplitude,ACN_normal_volume,ACN_normal_close,ACN_normal_close_diff_day1,ACN_normal_close_diff_day2,ACN_normal_close_diff_day3,ACN_normal_returns,ACN_normal_mfi,IBM_normal_amplitude,IBM_normal_volume,IBM_normal_close,IBM_normal_close_diff_day1,IBM_normal_close_diff_day2,IBM_normal_close_diff_day3,IBM_normal_returns,IBM_normal_mfi,ASML_normal_amplitude,ASML_normal_volume,ASML_normal_close,ASML_normal_close_diff_day1,ASML_normal_close_diff_day2,ASML_normal_close_diff_day3,ASML_normal_returns,ASML_normal_mfi,TXN_normal_amplitude,TXN_normal_volume,TXN_normal_close,TXN_normal_close_diff_day1,TXN_normal_close_diff_day2,TXN_normal_close_diff_day3,TXN_normal_returns,TXN_normal_mfi,QCOM_normal_amplitude,QCOM_normal_volume,QCOM_normal_close,QCOM_normal_close_diff_day1,QCOM_normal_close_diff_day2,QCOM_normal_close_diff_day3,QCOM_normal_returns,QCOM_normal_mfi,SNE_normal_amplitude,SNE_normal_volume,SNE_normal_close,SNE_normal_close_diff_day1,SNE_normal_close_diff_day2,SNE_normal_close_diff_day3,SNE_normal_returns,SNE_normal_mfi,VMW_normal_amplitude,VMW_normal_volume,VMW_normal_close,VMW_normal_close_diff_day1,VMW_normal_close_diff_day2,VMW_normal_close_diff_day3,VMW_normal_returns,VMW_normal_mfi,INTU_normal_amplitude,INTU_normal_volume,INTU_normal_close,INTU_normal_close_diff_day1,INTU_normal_close_diff_day2,INTU_normal_close_diff_day3,INTU_normal_returns,INTU_normal_mfi,AMAT_normal_amplitude,AMAT_normal_volume,AMAT_normal_close,AMAT_normal_close_diff_day1,AMAT_normal_close_diff_day2,AMAT_normal_close_diff_day3,AMAT_normal_returns,AMAT_normal_mfi,MU_normal_amplitude,MU_normal_volume,MU_normal_close,MU_normal_close_diff_day1,MU_normal_close_diff_day2,MU_normal_close_diff_day3,MU_normal_returns,MU_normal_mfi,NOW_normal_amplitude,NOW_normal_volume,NOW_normal_close,NOW_normal_close_diff_day1,NOW_normal_close_diff_day2,NOW_normal_close_diff_day3,NOW_normal_returns,NOW_normal_mfi
2018-11-20,127.029999,134.160004,126.849998,41939500,132.429993,0.006667120789439185,21.915795961475567,0.0,0.0,0.0,-0.054032872660021665,-0.005134733352698984,-0.7928475359304863,-0.09969570474306333,-0.08800771063811119,-0.06984830131296027,-0.06279815712223696,-1.0,2,1.0,1.0,1.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,-0.4093146181902045,-0.7541751243926925,0.3426840084055254,0.5778546748071638,0.4115783358809741,0.4533183339978142,0.25929005152920537,0.4913707645240999,-0.2433527996268265,-0.43571251179655296,-0.17989758748398274,0.041942922790444204,0.17908105802980767,0.15083162420008533,-0.42387980821396,0.8856841543582061,0.3310160845796009,-0.7012445078588577,-0.6833332066060267,0.05546203649604342,0.2723408989540945,0.2305573229751774,-0.11097381218933176,-0.5626203557772769,-0.5632756423593872,-0.2644675623399029,-0.6408694578878809,0.23357447376212706,0.042364490695283134,0.163581961685346,-0.1791838936195121,0.015655058595170024,0.16615415384615262,-0.7302155404462345,0.07622922799511045,-0.008459847024221867,-0.12322507705306007,-0.01255824860288146,-0.5984605813395146,-0.14089529093606767,-0.2592578875146001,-0.5839225902493487,-0.5559391821775517,0.11393319734461647,0.2495798401908931,0.1118655111114577,-0.19543432546065556,-0.19073691004842971,0.5519164501819216,-0.5763376200499326,-0.2832616682285352,0.14105033386480614,0.20708522223601825,0.3424115756874633,-0.10928121656439266,0.3400348136073321,0.18457247304067212,-0.5105943693329401,0.2194291167134788,-0.031207848517561417,-0.08465578362467407,-0.027455036795375976,-0.719567078009335,-0.2057068105376345,0.22954242333635635,-0.6642739557096404,0.6692788586867993,0.4500269949710116,0.27148580752008633,0.17604708653837764,0.14651166660303586,0.3374925459578784,-0.24844289585174106,-0.36195956497882575,-0.02603040510774957,-0.33135689327735296,-0.2279125599730097,-0.09753075615381557,-0.7805339131885721,-0.7620549751290501,0.03030366544238117,0.14817573873804446,-0.7661677968318812,-0.16186877408336864,-0.2601966949341793,-0.2799336551782929,-0.8050087362572135,-0.5971808306264677,-0.4074077797375084,-0.5637712513212616,-0.5934344741540071,-0.12105214144894305,-0.01130138922504298,-0.07408401750784233,-0.5562667293819391,-0.08760309381611142,-0.43103546373195867,-0.4766160146901047,-0.5313186863891426,0.09460014088329416,0.1503179241751238,0.197002204619408,-0.053678604716174944,0.14968181326138774,-0.7713107296960625,-0.7978343043703059,0.8146648455420582,0.5863160258161582,0.5734116843792328,0.526882117145528,0.4192905929822358,0.7096969209487354,-0.1318950272877808,-0.2851330203442879,-0.2290371456340869,-0.004853133961490118,0.08353478948103255,0.163063177513584,-0.4762619569839654,0.32226884644067066,-0.3447003778688671,-0.7330791348142259,-0.5411114835114317,0.4249155185526528,0.24329896557867106,0.2955362179603067,-0.05103598859903058,0.657518985543162,-0.2899419733212778,-0.5092724400850217,-0.6397868607883108,0.13365386137809154,0.09892265787133914,0.09874414437207092,-0.3750907891969658,-0.03049364137087518,-0.016339371075474233,0.03633530669465723,-0.7273853892109545,-0.15259335721592715,0.02286983126464581,0.07020094190882897,-0.7346077843291104,-0.7753127056332328,0.09045262619676242,-0.5003705762460626,-0.770537004075682,0.08608449868148726,0.011062799736426543,0.11708811235781005,-0.2911541860788465,-0.0133121103034739,-0.03947815961132073,-0.6721555254700325,0.5116939465553836,0.24546208252364174,0.31096750780601634,0.1358207810908616,-0.02798282202022073,0.03472270609640904,-0.4075640835757181,-0.3859200580158434,-0.7693085146399978,0.04552199940274626,-0.018400384772471856,-0.12788402674081967,-0.3656202665622093,1.0000000000000002,-0.23105515739680205,-0.2773811258438972,-0.3199682044513077,0.4496598048261555,0.3073230629429027,0.31027063561562,0.1092476247642492,0.19100061430145554,-0.5568681667532664,-0.8123509184378351,0.25249018664191336,-0.17133211501778656,0.10429153575924044,0.04663125240794752,-0.4536661267015025,-0.18231620636622287,-0.4632761746300697,-0.6216103869111409,-0.031291080783995895,-0.060284154392518226,0.2200681551445252,0.2575691986564683,-0.36816579421072587,0.278214550983533,0.8864655517617654,-0.3755311125855653,0.21125847047720825,0.09977820123625092,0.29859444219515563,0.2407930274213017,-0.3775664598920603,0.3965539832166156,0.23144089166864634,-0.1660689010732297,-0.6412350792253934,0.0051574953124915454,0.0030975872470966337,-0.012122717819891049,-0.3316315065204698,-0.2098414908990076,-0.6235744755602387,0.00963450988251213,-0.5774866460740835,-0.2912254237116173,-0.2894920655418917,-0.21213054214163973,-0.8056970979972509,-0.34455369258138324,-0.6145163524973642,-0.7435205253244577,-0.5675099578720131,-0.31231261177075703,-0.3979174578083221,-0.2530522928647163,-0.7569565580743359,-0.4000299816223272,0.14279882034299352,-0.3626688423533677,-0.7044503014094472,-0.08827481335791809,0.02972867618792252,0.0906309465123636,-0.04473138682117087,-0.4976188979470881,-0.10800792179508467,0.3382664198543304,-0.4488871592739305,0.19619712187529248,0.100473596951971,0.1590251345186815,-0.35289075854836405,-0.6361664752356995,-0.016339371075474233,0.03633530669465723,-0.7273853892109545,-0.15259335721592715,0.02286983126464581,0.07020094190882897,-0.7346077843291104,-0.7753127056332328,0.14279882034299352,-0.3626688423533677,-0.7044503014094472,-0.08827481335791809,0.02972867618792252,0.0906309465123636,-0.04473138682117087,-0.4976188979470881,0.13599285195241695,-0.30833665735939364,-0.7178256766800644,-0.058299626350994276,0.0742196773031285,0.1189817242694824,-0.04698673813866764,-0.5201680099248189,-0.054032872660021665,-0.005134733352698984,-0.7928475359304863,-0.09969570474306333,-0.08800771063811119,-0.06984830131296027,-0.06279815712223696,-1.0,-0.3882344775091303,-0.04543691698475239,-0.8806755893670601,-0.02743379655686684,0.048989715753563035,0.03817672831709218,-0.14497831702302136,-0.18913347017910187,-0.43103546373195867,-0.4766160146901047,-0.5313186863891426,0.09460014088329416,0.1503179241751238,0.197002204619408,-0.053678604716174944,0.14968181326138774,-0.2592578875146001,-0.5839225902493487,-0.5559391821775517,0.11393319734461647,0.2495798401908931,0.1118655111114577,-0.19543432546065556,-0.19073691004842971,-0.3458646616541365,-0.472592157654269,-0.3722379829806455,-0.28279295382948144,-0.07486885926544784,-0.03335649542717612,-0.6145485862256779,0.14071206579182616,-0.16953591389089362,-0.6876852600377257,-0.7884898769078967,-0.3489096107888696,-0.2226782354900585,-0.20480455813088386,-0.5731896968680207,-0.31821696202819405,1.0000000000000002,-0.13266005639695533,-1.0,-0.21408642600658626,-0.12268182984579225,-0.22878866297526035,-0.3253536442650743,-0.9437158531864333,0.8777450495649612,-0.08977311884510053,-0.7253794353095042,0.008085002520909157,0.026331182925815492,-0.046171706036883135,-0.044836182750321904,-0.7183990922139489,1.0,0.295161490084908,-0.4802721977599669,0.3263685319901235,0.12828351081197598,0.11671401543451475,0.6325642424754316,-0.18696386970775086,-0.4159018191527107,-0.6462205882352943,-0.9906501711154992,0.010304658941072464,-0.014226767480732703,0.01510026927741359,0.00915838322809373,0.0022344191306675754,-0.3538869333500603,-0.5298332845861362,-0.2699208855895927,-0.0697649080884909,0.1806095173669877,0.2652772843769005,-0.4746826189220642,0.05667930421918621,-0.4074077797375084,-0.5637712513212616,-0.5934344741540071,-0.12105214144894305,-0.01130138922504298,-0.07408401750784233,-0.5562667293819391,-0.08760309381611142,0.11386910398795205,0.5173731052139634,-0.7537866679334946,0.015539995227228154,-0.2221279204654062,-0.05209635128073797,-0.266179690346518,-0.3138741925466033,0.6923065711604968,-0.24754940856211616,-0.6117664970941572,0.04016347544926924,0.053839705348554416,0.035118566087160234,0.3505855831081007,0.21422717514762835,-0.8463829977628629,-0.7779917353417907,-0.7917778923624263,-0.2224779549415965,-0.3953489577812883,-0.3014326085212268,-0.2875731676487306,-0.5238764640575395,-0.7725310965398309,-0.7279334632099506,-0.269261971977623,0.049520359833336684,-0.03374324566907516,0.0037628666363531678,-0.3369731597566749,-0.4563934493576432,-0.38602316604886455,-0.4750510228678868,-0.9253201572274984,0.2825419867181542,0.2550579373106792,0.16273005872644794,-0.13686946896923102,0.21602899308076465,-0.19472389878073934,0.5814714823239302,-0.7765887770453128,-0.15127312169137674,0.1514028239373808,0.2072473836055728,-0.5735472807698082,-0.3709535970525229,0.9999999999999998,1.0,-0.5458355019423533,-0.2257827964662371,-0.18132917918366853,-0.16184621287115253,0.33162388684400895,0.5361342228376271,0.8403078633519929,-0.4241634682502584,-0.3492209899175069,0.10564082051282032,0.07467827044149901,0.056664232243200725,-0.1920029635714715,0.21709870893725314,0.3928555074702118,-0.3866710800240413,-1.0,-0.1397289022502598,-0.25512567339102765,-0.08022964470855631,-0.2295347191491125,-0.7528778328015954
