Date,Open,High,Low,Close,Adj Close,Volume
2018-10-31,91.209999,93.820000,91.019997,91.089996,87.293106,5501700
2018-11-01,92.070000,93.339996,90.309998,92.510002,88.653923,4340900
2018-11-02,93.199997,94.720001,90.919998,91.830002,88.002266,3424200
2018-11-05,92.889999,93.379997,89.870003,91.150002,87.350609,3339200
2018-11-06,91.160004,91.809998,89.919998,91.279999,87.475182,2609500
2018-11-07,92.040001,92.730003,90.059998,92.589996,88.730568,3672900
2018-11-08,92.360001,92.769997,88.059998,88.699997,85.002724,5813300
2018-11-09,87.750000,88.269997,86.480003,87.580002,83.929420,4760400
2018-11-12,87.860001,88.230003,85.760002,85.970001,82.386520,3901000
2018-11-13,85.519997,86.029999,83.139999,83.570000,80.086555,4393100
2018-11-14,84.349998,85.010002,81.250000,82.339996,78.907822,5663100
2018-11-15,81.589996,83.489998,80.879997,83.269997,79.799065,4288100
2018-11-16,83.389999,84.489998,83.029999,83.949997,80.450714,3448100
2018-11-19,82.669998,82.860001,79.529999,80.690002,78.070572,4040800
2018-11-20,79.379997,80.699997,78.000000,78.610001,76.058105,5786600
2018-11-21,78.940002,80.639999,78.489998,79.199997,76.628944,4244000
2018-11-23,78.089996,78.290001,77.000000,77.029999,74.529388,2105200
2018-11-26,77.940002,79.769997,77.940002,78.779999,76.222580,4315500
2018-11-27,78.430000,78.989998,77.029999,77.430000,74.916412,4435400
2018-11-28,77.839996,79.550003,76.250000,79.419998,76.841805,3914000
2018-11-29,79.209999,80.739998,78.339996,79.470001,76.890182,3701900
2018-11-30,78.970001,80.449997,78.389999,79.900002,77.306229,5685700
2018-12-03,82.260002,83.779999,79.529999,81.300003,78.660782,6462800
2018-12-04,81.750000,82.709999,79.250000,79.510002,76.928886,6217800
2018-12-06,78.010002,78.980003,76.830002,78.839996,76.280632,4711100
2018-12-07,79.900002,80.459999,75.550003,75.989998,73.523148,4669500
2018-12-10,75.019997,75.279999,71.480003,73.379997,70.997871,7407500
2018-12-11,73.750000,75.320000,72.559998,73.269997,70.891441,4749400
2018-12-12,74.440002,74.879997,73.330002,73.639999,71.249435,4089000
2018-12-13,73.930000,74.570000,73.019997,73.459999,71.075279,4508700
2018-12-14,73.400002,75.339996,72.980003,73.300003,70.920486,5021300
2018-12-17,72.919998,74.150002,71.250000,72.580002,70.223846,4508400
2018-12-18,72.550003,73.349998,70.669998,71.059998,68.753189,4295800
2018-12-19,71.660004,73.989998,70.239998,70.980003,68.675797,4913100
2018-12-20,70.089996,72.510002,70.010002,70.610001,68.317802,6304500
2018-12-21,70.269997,72.489998,70.160004,71.639999,69.314362,7720400
2018-12-24,71.250000,71.440002,68.910004,68.940002,66.702019,3265100
2018-12-26,69.290001,73.489998,68.809998,73.309998,70.930161,5828300
2018-12-27,72.040001,74.629997,71.730003,74.629997,72.207298,4872800
2018-12-28,74.860001,75.400002,72.550003,73.480003,71.094643,4265700
2018-12-31,73.809998,75.220001,73.709999,74.970001,72.536263,3817800
2019-01-02,73.820000,76.150002,73.169998,75.559998,73.107109,4271900
2019-01-03,75.940002,76.160004,72.949997,74.199997,71.791260,3300800
2019-01-04,75.430000,77.269997,74.599998,77.010002,74.510040,4364500
2019-01-07,77.000000,78.339996,76.010002,77.089996,74.587440,3833600
2019-01-08,77.910004,78.330002,76.550003,77.360001,74.848679,3087700
2019-01-09,77.739998,78.389999,75.800003,77.290001,74.780952,4280200
2019-01-10,77.470001,78.070000,76.320000,77.419998,74.906731,3818500
2019-01-11,77.019997,79.059998,76.900002,78.470001,75.922646,3607300
2019-01-14,77.750000,79.199997,77.250000,78.949997,76.387054,4496100
2019-01-15,79.339996,79.419998,77.889999,78.769997,76.212898,3341400
2019-01-16,78.540001,79.330002,78.099998,79.000000,76.435440,3957500
2019-01-17,78.459999,80.790001,78.370003,80.489998,77.877075,4056000
2019-01-18,82.970001,83.000000,80.470001,82.589996,79.908897,5110700
2019-01-22,82.230003,83.320000,80.949997,82.010002,79.347725,7603000
2019-01-23,81.940002,82.459999,79.440002,79.779999,77.190117,4507500
2019-01-24,79.339996,80.129997,78.199997,78.949997,76.387054,5093700
2019-01-25,80.129997,82.900002,79.699997,82.190002,79.521889,6462100
2019-01-28,81.129997,81.620003,80.230003,81.029999,78.399536,3662000
2019-01-29,80.769997,81.510002,80.010002,81.139999,78.505974,3949600
2019-01-30,81.720001,83.610001,81.239998,83.279999,80.576500,4688900
2019-01-31,87.989998,88.360001,84.300003,87.820000,84.969116,8796700
2019-02-01,88.000000,88.209999,84.599998,85.260002,82.492226,5136100
2019-02-04,85.000000,85.550003,83.809998,84.790001,82.037483,4448500
2019-02-05,84.730003,86.110001,84.400002,85.959999,83.169495,3918400
2019-02-06,85.750000,86.610001,85.110001,85.919998,83.130798,2783900
2019-02-07,85.739998,86.620003,83.559998,83.910004,81.186050,3114700
2019-02-08,83.529999,84.419998,82.129997,84.139999,81.408577,4126500
2019-02-11,84.029999,84.629997,83.260002,83.339996,80.634544,3446600
2019-02-12,83.370003,83.440002,82.139999,82.330002,80.526962,3083300
2019-02-13,82.510002,83.730003,82.500000,83.459999,81.632210,2725000
2019-02-14,83.250000,83.959999,82.449997,83.610001,81.778931,2810600
2019-02-15,84.389999,85.129997,84.059998,84.400002,82.551628,3929800
2019-02-19,84.099998,84.980003,83.809998,84.790001,82.933090,2031200
2019-02-20,84.750000,86.180000,84.599998,85.430000,83.559067,3951500
2019-02-21,85.449997,86.360001,84.360001,84.480003,82.629875,3207800
2019-02-22,85.139999,86.080002,84.550003,85.320000,83.451477,3158100
2019-02-25,85.099998,85.660004,84.860001,84.980003,83.118927,2033700
2019-02-26,85.000000,85.750000,84.379997,84.410004,82.561409,2146300
2019-02-27,84.500000,84.610001,82.910004,83.089996,81.270309,3009700
2019-02-28,83.089996,83.300003,81.529999,81.559998,79.773819,3608400
2019-03-01,82.120003,82.970001,81.949997,82.889999,81.074699,3102700
2019-03-04,83.660004,83.669998,80.910004,82.529999,80.722580,3688500
2019-03-05,82.500000,82.500000,80.519997,81.150002,79.372803,3934800
2019-03-06,81.110001,82.010002,80.750000,81.349998,79.568420,3444400
2019-03-07,81.430000,81.690002,80.349998,80.589996,78.825066,3145900
2019-03-08,79.750000,79.970001,78.550003,79.750000,78.003464,4089100
2019-03-11,80.440002,83.559998,80.169998,83.480003,81.651779,4375500
2019-03-12,83.379997,85.080002,82.760002,83.849998,82.013672,5009900
2019-03-13,84.110001,84.570000,83.470001,84.220001,82.375572,4275800
2019-03-14,84.110001,84.959999,83.820000,84.940002,83.079803,3546000
2019-03-15,84.879997,86.230003,84.650002,85.080002,83.216736,5656800
2019-03-18,85.349998,86.849998,85.300003,86.750000,84.850159,3471800
2019-03-19,87.269997,87.949997,86.209999,86.430000,84.537163,2946100
2019-03-20,86.040001,87.029999,85.330002,86.440002,84.546951,3921800
2019-03-21,86.489998,87.639999,86.220001,86.379997,84.488258,2335900
2019-03-22,85.589996,86.139999,83.470001,84.629997,82.776588,2877700
2019-03-25,84.500000,85.589996,84.059998,85.480003,83.607979,2602700
