index,date,open,high,low,volume,close,returns,mfi,close_diff_day1,close_diff_day2,close_diff_day3,normal_amplitude,normal_volume,normal_close,normal_close_diff_day1,normal_close_diff_day2,normal_close_diff_day3,normal_returns,normal_mfi,normal_weekday,rate_day1,rate_day2,rate_day3,bummpy_day1_g000,bummpy_day1_g0005,bummpy_day1_g001,bummpy_day1_g002,bummpy_day1_g003,bummpy_day1_s000,bummpy_day1_s0005,bummpy_day1_s001,bummpy_day1_s002,bummpy_day1_s003,bummpy_day2_g000,bummpy_day2_g0005,bummpy_day2_g001,bummpy_day2_g002,bummpy_day2_g003,bummpy_day2_s000,bummpy_day2_s0005,bummpy_day2_s001,bummpy_day2_s002,bummpy_day2_s003
14,2018-07-23,88.300003,89.160004,88.16999799999999,3145300,86.007851,0.004623646827079097,67.49303909325127,0.0,0.0,0.0,-0.8776645629679323,-0.9508990054598999,-1.0,0.09969567367076104,0.00994643352487068,0.09025120281908627,0.09446629367323942,0.21324194027056675,1,1.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
15,2018-07-24,91.059998,93.760002,90.0,9910000,90.333405,0.04906874278477014,73.159766107238,4.325553999999997,0.0,0.0,-0.08961437974600117,-0.7667784412883839,-0.7979373422989076,0.9999999999999999,0.00994643352487068,0.09025120281908627,0.9999999999999999,0.36160960200372916,2,0.050292548293062185,1.0,1.0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
16,2018-07-25,93.160004,96.650002,93.029999,8476800,93.31388100000001,0.03246154935276718,76.41482118086694,2.98047600000001,7.306030000000007,0.0,-0.1294434039037582,-0.80578705845849,-0.6587082627927172,0.7200405907196468,1.0000000000000002,0.09025120281908627,0.6616415580588988,0.44683426676964766,3,0.032994173085803755,0.08494608242217337,1.0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
17,2018-07-26,96.639999,96.959999,94.83000200000001,4826100,92.104271,-0.013047559228876477,77.64536296245814,-1.209610000000012,1.770865999999998,6.096419999999995,-0.5533427529648349,-0.9051512495713189,-0.7152136286676596,-0.15206794231256093,0.2499197431129155,0.8515167445653058,-0.2655705646192059,0.4790526189770179,4,-0.012962808823694858,0.019603667104101722,0.07088213377171805,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
18,2018-07-27,95.650002,96.959999,95.019997,3975500,93.478378,0.014808842521928826,78.26687537582448,1.3741070000000093,0.16449699999999723,3.1449730000000073,-0.6073953922326346,-0.9283027495468228,-0.6510239983022368,0.3856970683913681,0.03223772462611944,0.48296685801053324,0.30198160685875697,0.49532521218323744,5,0.014919036707863518,0.00176283526349094,0.03481517164110007,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,2018-07-30,96.379997,98.120003,96.25,5356000,94.852486,0.014592747627477783,79.55860437069936,1.3741079999999926,2.748215000000002,1.5386049999999898,-0.6273097620639805,-0.8907285128713194,-0.5868343212231082,0.3856972765275539,0.38236210416822247,0.2823782165186731,0.29757884415852975,0.5291455832880172,1,0.014699741580881864,0.029838084272986665,0.016488490067195785,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
20,2018-07-31,98.25,99.199997,97.529999,4957800,95.616966,0.008027367088402468,84.25668986470774,0.764480000000006,2.1385879999999986,3.512695000000008,-0.684210196900459,-0.901566659227122,-0.5511226272853307,0.2588116276947271,0.2997504278447559,0.5288846405028819,0.16381440412550816,0.6521520308631441,2,0.00805967278496007,0.022877889473007312,0.03813824225371707,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
21,2018-08-01,98.739998,99.349998,98.440002,4971800,95.510521,-0.001113863972956103,84.93823970161709,-0.1064450000000079,0.6580349999999981,2.0321429999999907,-0.9004270128630222,-0.9011856093803584,-0.5560950677170053,0.07754061699683604,0.09911796698633463,0.34400675801390257,-0.022430954670908426,0.6699965388846656,3,-0.0011132438567440833,0.006937456547000762,0.021739176946352134,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
22,2018-08-02,97.949997,100.389999,97.839996,4321000,96.255646,0.007771222229784185,85.25837796118854,0.7451250000000016,0.6386799999999937,1.4031599999999997,-0.4338531200360064,-0.918898983685623,-0.5212875175582221,0.2547831517501183,0.09649513532822064,0.26546507547822495,0.15859565505582546,0.6783784787393126,4,0.007801496549264993,0.00667956772441403,0.014793075639577857,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
23,2018-08-03,99.18,100.690002,98.879997,4572100,97.32978100000001,0.01109738517107537,90.14488480921305,1.0741350000000125,1.819260000000014,1.7128150000000062,-0.6443788967822054,-0.9120645825054571,-0.4711106909991809,0.3232620394037212,0.25647770308515944,0.30413197856715757,0.22636359640398493,0.8063182212564701,5,0.011159189560683147,0.019047744488798403,0.017913295847517333,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
