Date,Open,High,Low,Close,Adj Close,Volume
2019-07-01,194.369995,195.149994,192.960007,195.139999,194.255417,739600
2019-07-02,195.440002,196.500000,194.429993,195.929993,195.041824,588900
2019-07-03,196.179993,198.610001,196.089996,198.479996,197.580261,481800
2019-07-05,198.050003,198.050003,195.740005,197.580002,196.684357,444300
2019-07-08,197.279999,197.669998,196.440002,196.470001,195.579376,635600
2019-07-09,195.759995,196.600006,194.919998,196.550003,195.659027,629200
2019-07-10,197.029999,197.949997,196.130005,197.820007,196.923279,630600
2019-07-11,197.949997,197.949997,196.100006,196.639999,195.748611,584800
2019-07-12,197.490005,197.600006,196.250000,197.470001,196.574844,450800
2019-07-15,197.899994,197.990005,197.119995,197.529999,196.634567,739400
2019-07-16,197.899994,197.960007,196.690002,197.080002,196.186615,454300
2019-07-17,196.949997,197.300003,194.729996,194.759995,193.877136,584200
2019-07-18,195.229996,197.440002,194.100006,197.039993,196.146790,653300
2019-07-19,197.399994,197.399994,194.669998,194.910004,194.026459,593300
2019-07-22,195.100006,195.710007,193.869995,194.149994,193.269897,493700
2019-07-23,194.190002,195.009995,193.369995,194.699997,193.817413,629500
2019-07-24,194.229996,195.919998,193.360001,195.889999,195.002014,683700
2019-07-25,196.990005,197.389999,195.699997,196.850006,195.957672,827400
2019-07-26,196.710007,198.000000,192.970001,194.559998,193.678040,1851100
2019-07-29,194.559998,197.039993,194.080002,195.789993,194.902466,840200
2019-07-30,195.139999,195.139999,192.429993,193.169998,192.294342,877400
2019-07-31,192.910004,194.130005,187.869995,189.250000,188.822205,811800
2019-08-01,188.940002,193.360001,188.389999,189.970001,189.540588,721400
2019-08-02,189.910004,192.289993,188.770004,191.039993,190.608154,810800
2019-08-05,188.910004,189.300003,181.889999,183.250000,182.835770,1325000
2019-08-06,183.509995,187.509995,183.279999,187.389999,186.966415,840400
2019-08-07,186.149994,187.160004,183.330002,186.369995,185.948715,872000
2019-08-08,187.190002,190.350006,187.059998,189.699997,189.271194,925400
2019-08-09,189.929993,191.110001,187.300003,189.429993,189.001801,693400
2019-08-12,188.029999,189.070007,185.589996,186.250000,185.828995,516700
2019-08-13,186.179993,191.289993,185.199997,190.979996,190.548294,886700
2019-08-14,188.470001,190.660004,186.869995,187.160004,186.736938,1338800
2019-08-15,186.940002,189.929993,186.289993,189.179993,188.752365,861400
2019-08-16,190.279999,192.289993,188.860001,191.509995,191.077103,835800
2019-08-19,192.500000,195.470001,192.500000,194.300003,193.860794,696600
2019-08-20,193.800003,194.580002,191.110001,191.330002,190.897507,683000
2019-08-21,192.729996,193.919998,191.990005,193.169998,192.733353,651900
2019-08-22,193.490005,194.729996,191.729996,194.119995,193.681198,493500
2019-08-23,193.399994,194.630005,188.179993,189.119995,188.692505,783300
2019-08-26,190.429993,191.589996,188.880005,191.520004,191.087082,428000
2019-08-27,192.139999,193.100006,190.070007,191.139999,190.707932,675600
2019-08-28,190.490005,190.759995,189.080002,190.550003,190.119278,492400
2019-08-29,192.000000,193.800003,191.110001,192.190002,191.755569,526600
2019-08-30,193.600006,195.500000,193.479996,194.850006,194.409561,694000
2019-09-03,193.289993,194.110001,191.429993,192.610001,192.174622,720900
2019-09-04,193.389999,195.470001,193.110001,195.399994,194.958298,679000
2019-09-05,197.289993,198.089996,195.050003,195.600006,195.157867,628600
2019-09-06,196.000000,196.839996,195.160004,195.279999,194.838577,529900
