index,date,open,high,low,volume,close,returns,mfi,close_diff_day1,close_diff_day2,close_diff_day3,normal_amplitude,normal_volume,normal_close,normal_close_diff_day1,normal_close_diff_day2,normal_close_diff_day3,normal_returns,normal_mfi,normal_weekday,rate_day1,rate_day2,rate_day3,bummpy_day1_g000,bummpy_day1_g001,bummpy_day1_g002,bummpy_day1_g003,bummpy_day1_s000,bummpy_day1_s001,bummpy_day1_s002,bummpy_day1_s003,bummpy_day2_g000,bummpy_day2_g001,bummpy_day2_g002,bummpy_day2_g003,bummpy_day2_s000,bummpy_day2_s001,bummpy_day2_s002,bummpy_day2_s003
14,2018-11-20,98.970001,101.0,98.83000200000001,936300,98.636055,-0.015876483636311615,41.64232633145298,0.0,0.0,0.0,-0.16953591389089362,-0.6876852600377257,-0.7884898769078967,-0.3489096107888696,-0.2226782354900585,-0.20480455813088383,-0.5731896968680207,-0.31821696202819405,2,1.0,1.0,1.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
15,2018-11-21,101.480003,102.239998,101.199997,890800,100.145485,0.01518711458011514,47.4487039131735,1.5094299999999947,0.0,0.0,-0.7248171314046974,-0.708120003592922,-0.723508067169468,-0.20438388540507896,-0.2226782354900585,-0.20480455813088383,-0.20607799890353523,-0.14676038516933043,3,0.01530302484218367,1.0,1.0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
16,2018-11-23,99.910004,101.589996,99.910004,524800,99.63247700000001,-0.00513579298207949,43.60732766924146,-0.513007999999985,0.9964220000000097,0.0,-0.41032516224205584,-0.8724961825204348,-0.7455933498591527,-0.39802938005785576,-0.1419128356803678,-0.20480455813088383,-0.44625549060142927,-0.26019241950430483,5,-0.005122627345606095,0.010102005803050514,1.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
17,2018-11-26,102.239998,102.769997,101.400002,832300,101.358948,0.01717997137427993,48.40174588297432,1.7264709999999894,1.2134630000000044,2.722892999999999,-0.5626578778029165,-0.7343932453067458,-0.6712678031024861,-0.1836025255785069,-0.12432048711711399,0.001604642547450491,-0.18252628295586315,-0.11861800010307078,1,0.017328395840243833,0.012117001580251016,0.027605453198630045,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
18,2018-11-27,101.599998,102.410004,100.940002,764200,100.49078399999999,-0.008602135309597185,47.97633938505819,-0.8681640000000073,0.8583069999999822,0.34529899999999714,-0.5135143767848621,-0.7649779933530945,-0.7086427511754367,-0.4320350500951605,-0.15310780447342692,-0.17862912979601075,-0.48722095792157566,-0.13117983248128895,2,-0.008565242804217022,0.008614731118247537,0.0034479737154400635,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
19,2018-11-28,102.720001,105.089996,102.440002,695900,103.499786,0.02950352326868178,46.77322229127151,3.0090020000000095,2.1408380000000022,3.8673089999999917,0.06633441433277287,-0.7956525644480374,-0.5791035241383753,-0.06080204917204751,-0.04915172062208378,0.08835722217635811,-0.036885715839755084,-0.1667066881770778,3,0.02994306423164148,0.021121351811978183,0.03881574679710102,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
20,2018-11-29,104.699997,104.980003,103.57,782600,102.592148,-0.008808145476778082,54.42510877443464,-0.9076380000000057,2.101364000000004,1.2331999999999965,-0.5429979221125097,-0.7567142728824217,-0.6181778500941126,-0.4358146281370701,-0.052351302116759285,-0.11132169770393308,-0.48965559996609365,0.059245937956994954,4,-0.008769467407401265,0.02091101209838311,0.012166661398261518,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
21,2018-11-30,103.690002,103.879997,103.0,698900,102.286316,-0.0029854990240641864,48.42827422857811,-0.3058319999999952,-1.213470000000001,1.7955320000000086,-0.8034431949491846,-0.7943052187191234,-0.6313440895592901,-0.3781925796218562,-0.32103655125091535,-0.06869405914602733,-0.4208431716372878,-0.11783464434245428,5,-0.0029810468536051633,-0.011724372067783801,0.017867628537956363,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
22,2018-12-03,105.5,105.58000200000001,104.75,666900,103.87468,0.01540927197552145,56.11355754114785,1.5883639999999986,1.2825320000000033,0.3748939999999976,-0.8280107685530087,-0.8086769064942065,-0.5629641267631547,-0.19682606980088085,-0.11872207058330063,-0.1763856775949601,-0.203452527827237,0.10910415707343657,1,0.015528606974172366,0.012501268615605975,0.003622171740528986,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
23,2018-12-04,105.309998,105.449997,102.779999,884200,101.52667199999999,-0.0228636302583267,45.280251410588036,-2.348008000000007,-0.7596440000000086,-1.0654760000000039,0.07616439217797621,-0.7110841641965329,-0.6640471906484029,-0.5737279590441353,-0.28425149598915705,-0.28557308245481056,-0.6557642667057912,-0.21079263900428868,2,-0.022604238106918906,-0.007426643462259494,-0.01038555114373864,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
24,2018-12-06,100.339996,101.720001,99.559998,1596300,100.145485,-0.013697563567637308,36.34314895756475,-1.381186999999997,-3.7291950000000043,-2.1408310000000057,-0.174447463009205,-0.3912691996766371,-0.723508067169468,-0.48115625559231323,-0.5249496878900426,-0.3670904854506134,-0.5474390725981987,-0.47469641929862383,4,-0.013604178811258555,-0.035900904821078675,-0.020929788887890006,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
25,2018-12-07,102.690002,103.220001,100.279999,683700,99.366104,-0.007812929248619574,35.83658967419275,-0.7793809999999866,-2.1605679999999836,-4.508575999999991,0.20884452305761458,-0.8011317704122878,-0.7570608571999733,-0.4235342070770993,-0.3978039737174569,-0.5465776532754673,-0.47789406748632196,-0.4896546130227919,5,-0.007782487647845398,-0.021280792105546252,-0.04340399412060755,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
26,2018-12-10,101.550003,102.379997,100.489998,871700,100.530243,0.011647558132774651,43.52062186895722,1.1641389999999916,0.38475800000000504,-0.996428999999992,-0.30712759388884325,-0.7166981047336747,-0.7069440190510798,-0.2374449960518099,-0.19149151570669654,-0.28033896709323025,-0.24790871562769007,-0.2627527558760463,1,0.011715655068855186,0.0038419904801500044,-0.009814455456591663,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
27,2018-12-11,102.82,102.900002,101.029999,981800,100.19480899999999,-0.0033422266817646025,54.48711962692275,-0.33543400000000645,0.8287049999999851,0.04932399999999859,-0.31695364052915254,-0.6672505164825295,-0.7213846412513805,-0.3810269280333841,-0.1555072069004771,-0.20106554693424192,-0.4250590031458231,0.06107705698879595,2,-0.0033366476593516886,0.008339916396440229,0.000492523452255472,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
28,2018-12-12,103.639999,104.269997,103.290001,830900,101.950882,0.01737476736115695,62.003784782245575,1.7560730000000007,1.4206389999999942,2.584777999999986,-0.7543036251360243,-0.7350220066469056,-0.6457847117595907,-0.18076817716697896,-0.1075277502335732,-0.008865180082998414,-0.1802241708502129,0.2830367312930051,3,0.01752658663184837,0.014131458928235101,0.026012673295513183,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
29,2018-12-13,103.629997,104.050003,102.860001,1071800,102.069275,0.0011606011389314072,53.548186752127,0.11839300000001174,1.8744660000000124,1.539032000000006,-0.6511065481834227,-0.6268301446151083,-0.6406878265775271,-0.33757365337092715,-0.07074261391639672,-0.0881380696062229,-0.3718442803896136,0.03335129951833049,4,0.0011612748970628007,0.018708214713997934,0.015309144333810134,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
30,2018-12-14,101.58000200000001,102.08000200000001,100.800003,673500,99.63247700000001,-0.024163563684558395,52.88476524118744,-2.436797999999996,-2.3184049999999843,-0.5623319999999836,-0.6068819672928641,-0.8057127458905956,-0.7455933498591527,-0.5822294723020044,-0.4105975174266103,-0.2474321966887874,-0.6711269675757874,0.013761119637791586,5,-0.023873962071348072,-0.022740411407132156,-0.005612386565854761,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
31,2018-12-17,100.349998,100.879997,99.150002,789900,98.280891,-0.013658572191122506,46.225865626061264,-1.3515860000000117,-3.7883840000000077,-3.669990999999996,-0.38575365743333057,-0.7534357316087308,-0.8037798866956569,-0.47832200292933225,-0.5297472769129024,-0.4830086259391599,-0.5469782698818298,-0.18286958816368593,1,-0.0135657171305699,-0.03711581178567211,-0.035997638549120116,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
32,2018-12-18,100.32,100.57,99.690002,724800,98.734711,0.004606952932150171,52.350573327281985,0.45382000000000744,-0.8977660000000043,-3.3345640000000003,-0.8034427035485807,-0.7826731339261654,-0.7842426806672265,-0.3054570063662245,-0.2954470321701262,-0.45758154564040016,-0.33111506255153195,-0.0020130382868077668,2,0.004617581254935992,-0.009010776676765793,-0.03266961580749937,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
33,2018-12-19,102.019997,102.260002,98.849998,854400,98.76430500000001,0.0002996875713193986,52.86340224051373,0.029594000000003007,0.48341400000001045,-0.8681720000000013,0.43980379356358035,-0.7244677984370791,-0.7829686423365985,-0.34607602836569773,-0.18349491257707357,-0.2706164312273702,-0.38201861497264256,0.013130291394985116,3,0.00029973248212579473,0.004918697776152747,-0.008713745017099206,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
34,2018-12-20,100.510002,101.0,98.980003,854000,98.75444,-9.98892536322314e-05,46.12826093184488,-0.009865000000004898,0.01972899999999811,0.47354900000000555,-0.24324649711216118,-0.7246474445342675,-0.7833933361303282,-0.3498541701794421,-0.22107909318604954,-0.16890712456591242,-0.38674084082855387,-0.18575175807429978,4,-9.988426486679471e-05,0.00019981827870036616,0.0048183222107744785,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
