index,date,open,high,low,volume,close,close_delta_1,close_delta_2,close_delta_3,returns,mfi,normal_open_,normal_high,normal_low,normal_volume,normal_close,normal_close_delta_1,normal_close_delta_2,normal_close_delta_3,normal_returns,normal_mfi
14,2019-01-22,177.490005,178.600006,175.360001,6272700,173.516785,0.0,0.0,0.0,-0.01384988187622472,49.394924403675944,-0.9708168325788806,-0.9651803808805353,-0.973221424970041,-0.2608252630857886,-0.9933301808658221,0.0,0.0,0.0,-0.46574988837470616,-0.26743144798649454
15,2019-01-23,176.58999599999999,178.059998,174.529999,4910400,173.301254,-0.21553099999999858,0.0,0.0,-0.001242905521106906,48.823666062515855,-1.0,-0.9827530443130774,-1.0,-0.4941217772526052,-1.0,-0.006669819134177857,0.0,0.0,-0.14078841979499118,-0.285726176073815
16,2019-01-24,177.0,177.529999,175.300003,3860100,173.69313,0.39187599999999634,0.17634499999999775,0.0,0.002258688812681047,55.12005785025139,-0.986705449195143,-1.0,-0.9751571563835171,-0.673987686985709,-0.9878730111073342,0.012126988892665835,0.005457169758487979,0.0,-0.05053020045469573,-0.08408224829512445
17,2019-01-25,179.779999,180.869995,178.610001,4501800,176.740036,3.046906000000007,3.4387820000000033,3.2232510000000048,0.017389808263886187,55.074677094022434,-0.896562821457481,-0.8913115628397437,-0.8683658115530068,-0.5640953188282942,-0.8935835031532955,0.09428950795403868,0.10641649684670451,0.09974667771252665,0.3394943906616857,-0.08553558128964966
18,2019-01-28,178.970001,179.990005,177.41000400000001,4091400,176.18161,-0.5584259999999972,2.48848000000001,2.880356000000006,-0.0031645917577763855,48.30024836282118,-0.9228273446397735,-0.9199477461814762,-0.9070816335633456,-0.6343771138911009,-0.9108645458795044,-0.017281042726208895,0.07700846522782978,0.08913545412049562,-0.1903224209723658,-0.3024887925680595
19,2019-01-29,178.96000700000002,180.149994,178.08999599999999,3686900,176.044449,-0.1371610000000203,-0.6955870000000175,2.3513189999999895,-0.0007788237322504022,47.50268662001008,-0.9231514042605173,-0.9147414661820896,-0.885142871016062,-0.7036485225239111,-0.9151091281542723,-0.004244582274767872,-0.021525625000976767,0.07276388295306191,-0.1288260986642238,-0.3280309582858456
20,2019-01-30,180.470001,184.199997,179.779999,5197700,178.483917,2.439468000000005,2.302306999999985,1.7438809999999876,0.013761982031187642,47.78957770674755,-0.8741892186525009,-0.7829483453027972,-0.8306178552494066,-0.4449210956698948,-0.8396173875526189,0.07549174060165331,0.07124715832688544,0.053966115600676545,0.24598237738253353,-0.31884318098025854
21,2019-01-31,181.5,184.669998,181.059998,5138000,179.806534,1.3226170000000081,3.7620850000000132,3.624923999999993,0.007382965435389334,54.49478548317774,-0.8407910712333235,-0.7676538137663051,-0.789320907459194,-0.4551448363259609,-0.7986877014573972,0.04092968609522174,0.11642142669687505,0.11217684442210718,0.08155479834424315,-0.10410679255455246
22,2019-02-01,184.029999,185.149994,182.830002,4513100,180.629486,0.822952000000015,2.145569000000023,4.585037000000028,0.004566432789025562,55.405627147683724,-0.7587547978268745,-0.7520340300650155,-0.7322147981759315,-0.562160171936945,-0.7732206410525819,0.025467060404815278,0.06639674650003702,0.14188848710169033,0.00895494892090938,-0.0749368017078551
23,2019-02-04,184.300003,186.429993,183.83999599999999,3050200,182.647705,2.0182189999999878,2.8411710000000028,4.163788000000011,0.011111293602847044,60.686250659281114,-0.7499998054474961,-0.7103809589605312,-0.6996290934320788,-0.8126846309948881,-0.7107648657666061,0.06245577528597579,0.08792283569079107,0.1288525217860128,0.17765738174857704,0.09417682747784584
