index,date,open,high,low,volume,close,returns,mfi,close_diff_day1,close_diff_day2,close_diff_day3,normal_amplitude,normal_volume,normal_close,normal_close_diff_day1,normal_close_diff_day2,normal_close_diff_day3,normal_returns,normal_mfi,normal_weekday,rate_day1,rate_day2,rate_day3,bummpy_day1_g000,bummpy_day1_g001,bummpy_day1_g002,bummpy_day1_g003,bummpy_day1_s000,bummpy_day1_s001,bummpy_day1_s002,bummpy_day1_s003,bummpy_day2_g000,bummpy_day2_g001,bummpy_day2_g002,bummpy_day2_g003,bummpy_day2_s000,bummpy_day2_s001,bummpy_day2_s002,bummpy_day2_s003
24,2018-12-06,155.100006,162.800003,153.0,2054600,134.99258400000002,0.024797188617477938,54.47481326536645,3.306274000000002,-0.9387209999999868,-4.020690999999971,0.3677201771313878,-0.4868465457116685,-0.6511043472325713,0.5704195411040875,0.20155431194691525,-0.045974384790406025,0.5616679819055668,-0.08337379318251825,4,0.02510719603275391,-0.006905848509289209,-0.028923072274931808,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
25,2018-12-07,161.970001,163.309998,157.179993,1305900,132.25950600000002,-0.020453896423956147,52.25114244271658,-2.733078000000006,0.5731959999999958,-3.671798999999993,-0.24292820534835036,-0.727481639802658,-0.7150879293220012,0.04457265611034639,0.2877279894816738,-0.027864236383707247,0.0160614504592492,-0.1402421112906469,5,-0.020246134409872513,0.004352737957347242,-0.027012166182028435,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
26,2018-12-10,158.059998,164.529999,157.770004,1241000,135.707001,0.025732210084265305,52.05768935370514,3.447494999999975,0.714416999999969,4.020690999999971,-0.13810461294355725,-0.7483407524065115,-0.6343792633653775,0.5827156654143922,0.29577706420940947,0.371434502243302,0.572941829126127,-0.1451894945511749,1,0.026066141514243784,0.005292268499727132,0.03053233855516166,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
27,2018-12-11,166.28999299999998,169.25,162.580002,1939000,136.654022,0.006954187542089835,60.08376992325523,0.9470210000000066,4.394515999999982,1.6614379999999755,-0.1530791503896365,-0.5240008356501197,-0.6122087304007438,0.36499918458866426,0.5055290972389951,0.24897132751028445,0.34652931907745244,0.06007006920328961,2,0.00697842405345032,0.03322646615661774,0.012307624246973266,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
28,2018-12-12,166.0,167.0,161.66000400000001,2230900,135.09226999999998,-0.011494318345787279,59.29426864160837,-1.5617520000000127,-0.6147310000000061,2.832763999999969,-0.3743772464634826,-0.4301830395166084,-0.6487706167776905,0.14656010913712386,0.2200205437469976,0.30977205579475664,0.12408989472696391,0.03987930644553295,3,-0.01142851104667825,-0.004529839989611193,0.021418226074426505,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
29,2018-12-13,163.25,164.720001,160.570007,1108200,134.087097,-0.007468460033926074,55.77504914343834,-1.005172999999985,-2.5669249999999977,-1.6199039999999911,-0.5723808411378258,-0.7910231892908223,-0.6723025354274976,0.19502148933204305,0.10875270547195232,0.07864472044237529,0.17263093164613758,-0.05012146699438258,4,-0.007440640386011613,-0.01878411599184397,-0.011936775465253935,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
30,2018-12-14,159.419998,162.490005,158.449997,1323500,131.736145,-0.01768854581757834,51.92879909953283,-2.3509520000000066,-3.3561249999999916,-4.917877000000004,-0.5906813342158634,-0.721824931299918,-0.7273402366128678,0.07784439896870565,0.06377122414035033,-0.09254516201778323,0.04940415044527702,-0.14848574321381358,5,-0.017533021838782942,-0.024843205314412083,-0.03598779551471968,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
31,2018-12-17,157.75,157.990005,151.990005,2241100,127.042549,-0.03627895875717819,45.752414860378586,-4.693595999999999,-7.044548000000006,-8.049720999999991,-0.2645596457372241,-0.42690471981615685,-0.83722114193669,-0.1261298105241791,-0.14645524610490224,-0.2551116858321226,-0.1747462917561055,-0.3064410395160304,1,-0.03562876384457735,-0.05253710578878448,-0.0595868364636999,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
32,2018-12-18,155.009995,157.0,153.130005,1181900,128.26371799999998,0.009566379449577238,50.099920367225835,1.221168999999989,-3.4724270000000104,-5.823379000000017,-0.6189696775475315,-0.7673357224355986,-0.8086325809967656,0.38886927393388787,0.0571424402556204,-0.13954760289508572,0.3780253365720901,-0.19525761991006196,2,0.009612283519279742,-0.02635895410481315,-0.043429823825628926,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
33,2018-12-19,154.83999599999999,160.070007,154.83999599999999,1611100,130.224228,0.01516935411878136,49.79699367477433,1.9605100000000277,3.181679000000017,-1.5119169999999826,-0.39267757315222007,-0.6293891719028717,-0.762735445048889,0.45324375679201195,0.4364018736280283,0.08425006707111558,0.44558216028685593,-0.20300468900603863,3,0.015284992752198466,0.025044199955402476,-0.011476857775062287,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
34,2018-12-20,156.570007,157.229996,148.809998,2249800,127.15886699999999,-0.023820569444188068,42.487760384125004,-3.065361000000024,-1.1048509999999965,0.1163179999999926,0.13810211710411813,-0.42410850595400706,-0.8344980428149382,0.015640747440942016,0.1920855163391865,0.168767847619201,-0.024531582556438725,-0.3899315487126549,4,-0.02353909903769999,-0.008613901243686049,0.0009155830146323072,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
35,2018-12-21,152.850006,154.029999,143.860001,3205600,120.44661699999999,-0.05423058364473446,28.003314933433344,-6.712249999999997,-9.777611000000022,-7.817100999999994,0.42928338459787274,-0.11691066578816267,-0.9916372824852941,-0.3018941835529665,-0.3022297295217722,-0.24303693856830894,-0.39119466597203045,-0.7603578020589961,5,-0.052786330661470884,-0.07508288703389374,-0.06094553566582246,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
36,2018-12-24,143.770004,147.190002,141.91000400000001,903700,120.089401,-0.002970168589140968,29.814450344893686,-0.357215999999994,-7.069465999999991,-10.134827000000016,-0.38436027142753537,-0.8567502852459543,-1.0,0.2514391596483095,-0.147875479951608,-0.3633445461548038,0.22686824309130124,-0.7140396943306742,1,-0.002965762002265236,-0.05559554097002132,-0.07782597106277347,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
37,2018-12-26,144.949997,153.399994,144.179993,1456200,126.99271399999999,0.055893240999695434,36.803719751979166,6.903312999999997,6.546097000000003,-0.16615299999999422,0.27121405284057953,-0.6791746348048274,-0.8383878198776147,0.8836140284184546,0.6281612571286698,0.15410545429809103,0.9366028429459067,-0.5352956140751717,3,0.057484781691932975,0.05434853350841729,-0.0013066568137949377,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
38,2018-12-27,150.220001,154.490005,148.869995,965000,128.180649,0.009310874521523325,42.7574975973603,1.187934999999996,8.091247999999993,7.734031999999999,-0.3277859142143381,-0.8370482266540247,-0.8105772939469946,0.3859755867674703,0.7162291497553883,0.5641851431140701,0.3749446334809865,-0.38303326975354834,4,0.009354355557752676,0.06737687033679178,0.06421128457265014,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
39,2018-12-28,155.309998,159.46000700000002,154.149994,1690100,131.570007,0.026098493325714855,43.6525212170381,3.3893580000000156,4.577293000000012,11.480606000000009,-0.37936609671677013,-0.6039982644189821,-0.7312296625133263,0.5776536719500505,0.515946710281757,0.7586608294487627,0.5773582211023904,-0.36014387110709234,5,0.02644204118517153,0.03604374499784304,0.09560049350233672,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
40,2018-12-31,133.520004,137.130005,132.91000400000001,2537400,137.130005,0.04139033489215039,36.49227655582766,5.559998000000007,8.949356000000023,10.137291000000019,-0.5607324257130051,-0.33167274655696066,-0.6010655806795602,0.7666514787417076,0.765138132247152,0.688932563948419,0.7617367532160395,-0.5432604848514363,1,0.04225885615404738,0.06981830775408247,0.07982576858700743,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
41,2019-01-02,133.96000700000002,137.53999299999998,133.66000400000001,2130400,136.16000400000001,-0.007098723271246748,36.25229064979212,-0.9700009999999963,4.589997000000011,7.979355000000027,-0.6173067829262023,-0.46248413068282246,-0.6237740941615497,0.19808391832094682,0.516670791299036,0.5769192726945057,0.17708896381153083,-0.5493979017329659,3,-0.007073586849209232,0.03488634761568426,0.06225085504130992,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
42,2019-01-03,135.08999599999999,135.720001,129.330002,2022500,130.669998,-0.04115564850694437,37.06128192574909,-5.490006000000022,-6.460007000000019,-0.9000090000000114,-0.19966798679934206,-0.49716361065132486,-0.7522996062663867,-0.1954732959971035,-0.1131385708906909,0.11601274632786673,-0.23354607030005475,-0.5287087004540653,4,-0.040320254397172475,-0.047108632425121096,-0.0068405331923408,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
43,2019-01-04,133.009995,139.690002,131.580002,2043100,138.91000400000001,0.061151224509598104,43.676303531799434,8.240006000000022,2.75,1.7799990000000037,0.08652176821238622,-0.4905426904719815,-0.5593943542690427,1.0000000000000002,0.41179776709008414,0.25512554516287395,1.0,-0.3595356604729376,5,0.06305966270849735,0.02019682666871837,0.012980375811989532,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
44,2019-01-07,139.399994,146.169998,138.940002,1914700,143.740005,0.03417987662040374,50.23111516262135,4.830000999999982,13.070007000000004,7.580000999999982,-0.059901477570225126,-0.5318109502306072,-0.44632009679248075,0.703090578747008,1.0,0.556189762683356,0.6747979953015304,-0.1919024347438547,1,0.034770721049003646,0.10002301369898241,0.055669805943895104,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
45,2019-01-08,146.380005,147.889999,142.759995,1298300,146.800003,0.02106498979105786,57.514018527238,3.0599980000000073,7.889998999999989,16.13000500000001,-0.4093176674483674,-0.7299243093833866,-0.3746830512246295,0.5489762691357182,0.7047587010269243,1.0,0.5166676895482338,-0.005648938465915743,2,0.021288422801988963,0.05679935766181382,0.12344076870652444,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
46,2019-01-09,148.779999,150.96000700000002,147.720001,1776600,150.33999599999999,0.023828232526581023,58.602228106368806,3.5399929999999813,6.599990999999989,11.42999199999997,-0.7237931035630247,-0.5761968277435839,-0.29180893174779543,0.5907694740296467,0.6312330158145348,0.7560335778882299,0.5499849742739493,0.022181011850461285,3,0.02411439324016895,0.04591617344106805,0.08228343294842874,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
47,2019-01-10,149.350006,151.800003,148.240005,1415700,148.880005,-0.009758723224874066,52.4243476858934,-1.4599909999999738,2.0800020000000075,5.140000000000015,-0.6705498600499635,-0.6921914924389734,-0.3259885102297586,0.15542044793901327,0.37361035891825123,0.4295351525962928,0.14501650970314706,-0.1358125479008474,4,-0.009711261399793931,0.014168950664122312,0.03575900807850963,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
48,2019-01-11,146.520004,148.03999299999998,144.509995,1522200,146.699997,-0.014750981219051393,53.94796909371123,-2.180008000000015,-3.639998999999989,-0.10000600000000759,-0.6755415389212899,-0.6579619779195525,-0.3770242731401532,0.09272850738105942,0.04759145598078729,0.15753898669968733,0.08482328857277655,-0.09684734405251594,5,-0.014642718476534273,-0.024211780609598988,-0.0006812397680946068,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
49,2019-01-14,145.300003,146.639999,144.050003,2044900,144.190002,-0.01725777650989523,56.366480234259676,-2.5099950000000035,-4.690003000000019,-6.149993999999992,-0.831947809667954,-0.48996416346601945,-0.43578530049705977,0.06399651162415979,-0.012254888829285104,-0.1565014055671271,0.05459807115686455,-0.034996165592178885,1,-0.01710971405132342,-0.03150189980179016,-0.04090723801801879,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
50,2019-01-15,142.08999599999999,147.199997,141.380005,2145400,147.119995,0.020116658121060362,62.157969553291146,2.929992999999996,0.41999799999999254,-1.7600100000000225,-0.2945110500795213,-0.4576630722998055,-0.3671917778691087,0.5376567228857865,0.27899627004802074,0.07137215342258216,0.5052333570310299,0.11311580024367829,2,0.020320361740476266,0.0028629721103538438,-0.011821668060798509,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
51,2019-01-16,147.080002,147.58999599999999,143.619995,1643600,144.199997,-0.02004734226379292,55.837078036191414,-2.9199979999999925,0.009995000000003529,-2.5,-0.6023297496406843,-0.6189435454063348,-0.43555130940606857,0.028297516038526926,0.2556276153465503,0.032961044198313694,0.020963401538844767,-0.04853513561428491,3,-0.019847730418968493,6.93182596668771e-05,-0.01704158180725798,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
52,2019-01-17,144.419998,145.16000400000001,143.529999,1168200,143.899994,-0.0020826318487109368,51.532545449347545,-0.3000030000000038,-3.2200009999999963,-0.29000800000000027,-0.9916800360465765,-0.7717389557587542,-0.4425746239904216,0.25642070035518366,0.07152978871812887,0.1476764377803379,0.23756955206618663,-0.15861956266258903,4,-0.002080464675737849,-0.021886902592676113,-0.0020112906302615927,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
53,2019-01-18,145.259995,147.690002,145.190002,1258300,147.66000400000001,0.025793788522579016,50.62943185190343,3.7600100000000225,3.4600070000000187,0.5400090000000262,-0.8469221807247331,-0.742780465071432,-0.3545497273383398,0.6099263726664026,0.45226554029815286,0.19076063303297863,0.5736842996792522,-0.1817158549843212,5,0.026129327010257018,0.023994501192673524,0.003670534382495229,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
54,2019-01-22,147.350006,148.759995,146.5,1031600,148.029999,0.0025025884497349377,58.07783763534368,0.36999499999998875,4.130005000000011,3.8300020000000075,-0.8868564436417832,-0.8156427274334291,-0.34588784302505715,0.3147574823894205,0.49045294846998577,0.3615362927987617,0.29285499197688936,0.00877021209746931,2,0.002505722538108483,0.028700522391960706,0.02656034729321116,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
55,2019-01-23,148.729996,151.059998,148.229996,1252200,150.779999,0.01840686498136316,56.76954141910624,2.75,3.1199949999999887,6.880005000000011,-0.792013380361604,-0.744741028813859,-0.2815081031325506,0.5219847172847425,0.432886113751622,0.5198546462459032,0.48461784463863716,-0.024688249760653536,3,0.018577315534535673,0.021129587670876592,0.04781101658697784,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
56,2019-01-24,150.96000700000002,151.490005,146.899994,1090700,148.149994,-0.017596580631296863,58.65440127465539,-2.6300050000000113,0.11999499999998875,0.4899899999999775,-0.4991667224070814,-0.7966477574043421,-0.34307866233836615,0.0535472308622332,0.2618972085377257,0.18816426649790302,0.050513003553548486,0.023515292221732542,4,-0.01744266492533941,0.0008106127191150541,0.003318366427783501,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
57,2019-01-25,149.699997,150.330002,148.389999,1176100,149.429993,0.008602775388544585,57.24543648538304,1.2799990000000037,-1.3500060000000076,1.3999939999999924,-0.9400996871548444,-0.7691998650103652,-0.31311284318103194,0.3939916069663373,0.17811258798661495,0.2354003954165679,0.36640686004393147,-0.012517674988769212,5,0.008639885601345374,-0.008953481953531565,0.009457501921620579,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
58,2019-01-28,147.899994,149.71000700000002,146.369995,926000,148.110001,-0.00887276121800431,50.51572632138343,-1.319991999999985,-0.039992999999981294,-2.6699979999999925,-0.7071531756561775,-0.849582978449869,-0.3440149310429188,0.1676101726068639,0.25277848421527377,0.024136855025612552,0.15569883162136874,-0.18462376842834405,1,-0.008833514433745472,-0.0002699493865654918,-0.01770790567520824,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
59,2019-01-29,147.919998,147.990005,144.46000700000002,1181100,145.220001,-0.01970540685241536,44.25830464210349,-2.890000000000015,-4.209992,-2.929992999999996,-0.6755415389212899,-0.7675928455493595,-0.41167218496631675,0.030909444413629195,0.015103962964258533,0.010641137052715466,0.025086224087951747,-0.3446515220730759,2,-0.01951252434330896,-0.028173674611629004,-0.01977720633589763,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
60,2019-01-30,146.91000400000001,147.53999299999998,145.270004,767800,146.380005,0.007956173492547843,41.12931943599245,1.160004000000015,-1.7299959999999999,-3.049987999999985,-0.8851935490204541,-0.9004290741960885,-0.384515546495674,0.38354363225566995,0.15645456328920587,0.004412483893394659,0.3586105780900653,-0.42467241556337476,3,0.007987907946647204,-0.011680480644922822,-0.020410815384298283,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
61,2019-01-31,146.179993,151.369995,146.0,1467500,151.070007,0.031537337561015746,49.0161438975275,4.690001999999993,5.850006000000008,2.960005999999993,-0.36938573398145613,-0.6755427708229547,-0.27471877963918834,0.6909008540791574,0.5884866444555878,0.3163768833733934,0.642936072673953,-0.222974197565861,4,0.03203990872933767,0.04028374851753381,0.01998518655063673,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
62,2019-02-01,151.08999599999999,151.949997,149.440002,978300,150.509995,-0.0037138579478813703,55.93029593406797,-0.5600120000000004,4.129989999999992,5.289994000000007,-0.845259119714104,-0.8327735548877496,-0.28782911669252753,0.23378169492540646,0.49045209352545865,0.4373209820223456,0.2179013471345667,-0.0461511743661458,5,-0.003706970106912091,0.028214167638537735,0.036427447759072855,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
63,2019-02-04,151.0,153.53999299999998,150.779999,871000,152.91000400000001,0.015820045235351757,64.8914276645609,2.4000090000000114,1.839997000000011,6.529999000000004,-0.8036619621757248,-0.8672601925209313,-0.23164295117991784,0.4915109715706596,0.359930961519631,0.5016866727663292,0.4534277472563138,0.18302145526400682,1,0.0159458446596853,0.012179763783290292,0.04460991103258948,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
64,2019-02-05,153.399994,156.679993,153.0,1125000,156.199997,0.021287679020200914,62.860404721606294,3.2899929999999813,5.690001999999993,5.129989999999992,-0.6505839765111578,-0.7856236039018432,-0.15462153532967582,0.5690019530690478,0.5793670081923057,0.429015557462121,0.5193527234605022,0.13107992793524015,2,0.021515878058573468,0.03780481156749751,0.033957700154207265,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
65,2019-02-06,156.199997,157.33999599999999,154.470001,1184100,157.020004,0.0052359930451315664,72.31628521737456,0.8200070000000039,4.109999999999985,6.510008999999997,-0.7853589732582484,-0.7666286338727561,-0.1354245035587538,0.353940064959506,0.48931273745371634,0.5006490397261618,0.32581250888434504,0.37290529819619955,3,0.005249724812734817,0.026878555310220154,0.043253001237558986,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
66,2019-02-07,155.690002,156.41000400000001,153.759995,663800,156.300003,-0.004595954623282262,74.41547163508453,-0.7200009999999963,0.10000600000000759,3.389998999999989,-0.8219622888644624,-0.9338550789850064,-0.1522803134141517,0.21985143928154577,0.26075790946228655,0.33869679051899165,0.20726563073074725,0.4265900431479437,4,-0.004585409385163411,0.0006402432901455663,0.022169896745277626,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
67,2019-02-08,155.179993,158.46000700000002,155.179993,1077500,157.71000700000002,0.008980691263440768,74.23797605235967,1.410004000000015,0.6900030000000186,1.5100100000000225,-0.7171362006202303,-0.8008902887813971,-0.11927097131691733,0.4053111532162689,0.2943855564987816,0.24111106257750037,0.37096351033180425,0.4220507583048947,5,0.009021138662422257,0.004394363663371315,0.009667157676065912,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
68,2019-02-11,158.41000400000001,160.559998,156.91000400000001,1495000,158.970001,0.007957563578545868,75.18304051566511,1.2599939999999776,2.6699979999999925,1.9499969999999962,-0.6555754889931843,-0.6667041637874234,-0.0897734855037835,0.3922497699390679,0.407237948958443,0.26394973433557506,0.3586273387931313,0.4462199050978972,1,0.007989309137498025,0.01708252046546661,0.012418780730638602,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
69,2019-02-12,160.490005,165.5,160.149994,2266700,165.33999599999999,0.039288424168680815,77.00080208021205,6.369994999999989,7.629988999999966,9.039992999999981,-0.3727116896134145,-0.4186767801758079,0.0593532858476955,0.837177985443795,0.6899390926120346,0.6319744519069399,0.7363933560755737,0.4927074705434873,2,0.040070421840155794,0.04837986596500478,0.05783744610676675,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
70,2019-02-13,165.419998,167.649994,163.330002,1825500,167.029999,0.010169495382951532,84.37407802024647,1.6900030000000186,8.059998000000007,9.319991999999985,-0.5440949936455967,-0.5604801774149484,0.09891763259589803,0.4296906896220562,0.7144480153260777,0.6465085296264853,0.38529729462938417,0.681272161587648,3,0.010221380433564416,0.050701377299481855,0.05909575541392236,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
71,2019-02-14,166.16000400000001,170.110001,165.929993,1366200,167.979996,0.005671469870214394,84.68630894521503,0.9499969999999962,2.640000000000015,9.009995000000004,-0.5673868328163606,-0.7081009851029295,0.12115783614450226,0.36525830515817836,0.40552817389890883,0.6304173275478151,0.3310631896103683,0.6892571777975327,4,0.00568758310296102,0.015967098487168315,0.05667732869926826,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
72,2019-02-15,168.28999299999998,169.699997,167.119995,1208700,169.679993,0.010069368117178524,90.02259679389458,1.6999969999999962,2.6499939999999924,4.339997000000011,-0.8336107042892832,-0.7587220981246082,0.16095615057288093,0.4305608680399752,0.40609779493847675,0.3880089122244722,0.384090028767547,0.8257277883772138,5,0.010120234792718986,0.015865377572085074,0.026248924065535913,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
73,2019-02-19,169.449997,170.559998,167.809998,1223000,170.03999299999998,0.002119393321503402,96.30908449435213,0.3599999999999852,2.0599969999999814,3.0099939999999776,-0.8053248567970539,-0.754126022466132,0.16938404379517236,0.3138872169014154,0.37247014790198174,0.3189716407726856,0.28823468807500285,0.9864988785453326,2,0.002121640823028471,0.012263347119022324,0.018020679027843243,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
74,2019-02-20,169.850006,171.119995,168.850006,1220100,170.759995,0.004225370285094757,96.43073503844569,0.7200020000000222,1.0800020000000075,2.7799990000000037,-0.8851935490204541,-0.7550580937535153,0.18623987706138534,0.34523262122484877,0.31661405718028574,0.30703315097412764,0.3136271131485412,0.9896099783399035,3,0.004234309748530878,0.00636493425597918,0.016549583677808895,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
75,2019-02-21,170.149994,172.580002,168.690002,1237700,170.78999299999998,0.00017565803619427108,96.42070545016446,0.029997999999977765,0.75,1.1099999999999852,-0.6156410596868342,-0.7494013852507753,0.1869421546749468,0.2851539150932565,0.29780516361415327,0.22034750117693883,0.26479846182548256,0.9893534809253306,4,0.00017567346497039758,0.004410727069366558,0.006541725871004634,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
