Date,Open,High,Low,Close,Adj Close,Volume
2019-07-01,117.599998,118.980003,116.239998,117.190002,115.624100,6123700
2019-07-02,116.989998,117.000000,115.110001,116.059998,114.509201,3818600
2019-07-03,116.190002,116.400002,114.919998,115.940002,114.390808,2321700
2019-07-05,114.820000,116.070000,114.370003,115.750000,114.203346,2915400
2019-07-08,115.190002,115.820000,114.680000,114.930000,113.394295,2974500
2019-07-09,114.599998,115.919998,114.389999,115.779999,114.232933,2754000
2019-07-10,116.620003,118.449997,116.190002,116.639999,115.081444,3531800
2019-07-11,116.599998,116.980003,115.889999,116.720001,115.160378,3044700
2019-07-12,117.650002,118.400002,116.660004,118.320000,116.738998,2292500
2019-07-15,118.500000,120.000000,118.489998,119.839996,118.238686,4020600
2019-07-16,118.500000,119.050003,117.540001,118.680000,117.094185,4588800
2019-07-17,118.440002,118.489998,116.760002,117.180000,115.614235,4027700
2019-07-18,117.489998,118.720001,117.010002,118.570000,116.985664,2913000
2019-07-19,118.750000,119.000000,117.040001,117.260002,115.693169,5596300
2019-07-22,117.980003,118.489998,117.570000,118.180000,116.600876,3862700
2019-07-23,119.199997,120.349998,118.550003,120.070000,118.465614,7146900
2019-07-24,126.500000,129.800003,125.959999,129.000000,127.276299,16553300
2019-07-25,128.589996,128.800003,126.570000,127.349998,125.648338,8504500
2019-07-26,127.820000,128.929993,127.309998,128.160004,126.447525,5282300
2019-07-29,128.199997,130.369995,127.930000,129.970001,128.233337,6070100
2019-07-30,128.190002,128.970001,127.489998,128.539993,127.578262,3487300
2019-07-31,127.820000,128.570007,123.040001,125.010002,124.074684,6601600
2019-08-01,125.599998,128.729996,123.230003,123.449997,122.526352,7979300
2019-08-02,123.190002,124.349998,121.070000,121.820000,120.908554,7368400
2019-08-05,119.220001,119.290001,116.220001,116.930000,116.055138,8689800
2019-08-06,118.360001,119.349998,117.029999,119.000000,118.109650,4783900
2019-08-07,117.290001,120.989998,117.050003,120.720001,119.816780,7726600
2019-08-08,121.980003,124.580002,121.379997,124.309998,123.379921,6226400
2019-08-09,123.970001,124.320000,120.599998,120.610001,119.707603,5777500
2019-08-12,119.610001,121.070000,119.470001,120.080002,119.181572,3728400
2019-08-13,120.360001,124.449997,119.279999,123.339996,122.417175,6285300
2019-08-14,120.699997,122.209999,120.160004,120.599998,119.697678,4531700
2019-08-15,121.269997,121.610001,118.730003,119.849998,118.953285,3352600
2019-08-16,121.279999,123.209999,119.849998,122.820000,121.901070,3675100
2019-08-19,125.550003,126.360001,124.010002,124.599998,123.667747,3244500
2019-08-20,124.230003,125.220001,123.410004,124.309998,123.379921,2706400
2019-08-21,125.500000,126.080002,124.699997,126.040001,125.096977,3866100
2019-08-22,126.110001,126.599998,124.190002,125.209999,124.273186,2997800
2019-08-23,124.120003,125.089996,119.839996,120.290001,119.389999,6515900
2019-08-26,122.459999,122.470001,120.510002,121.669998,120.759674,3294000
2019-08-27,122.930000,123.580002,121.529999,122.180000,121.265862,3679700
2019-08-28,121.370003,122.980003,120.529999,122.739998,121.821663,2470800
2019-08-29,124.180000,125.309998,123.389999,123.570000,122.645454,3454600
2019-08-30,124.830002,125.239998,123.440002,123.750000,122.824112,2747100
2019-09-03,123.050003,123.480003,120.669998,121.739998,120.829147,3913200
2019-09-04,123.949997,124.940002,123.849998,124.589996,123.657822,3858200
2019-09-05,126.750000,129.009995,126.150002,126.809998,125.861214,5330400
2019-09-06,127.099998,127.910004,126.589996,127.089996,126.139114,2457500
2019-09-09,127.940002,127.940002,125.680000,127.099998,126.149048,3813700
2019-09-10,126.010002,127.059998,124.900002,127.040001,126.089493,4725600
2019-09-11,127.000000,128.649994,126.400002,128.580002,127.617973,4286100
2019-09-12,129.199997,130.919998,128.369995,130.220001,129.245697,4472900
2019-09-13,130.470001,130.889999,129.559998,129.610001,128.640274,3110800
2019-09-16,128.759995,129.479996,128.089996,128.360001,127.399620,3065800
2019-09-17,128.300003,129.699997,127.620003,129.559998,128.590637,2673600
2019-09-18,129.559998,129.559998,127.199997,129.309998,128.342514,2328000
2019-09-19,129.500000,130.259995,128.500000,128.830002,127.866104,2608100
2019-09-20,128.300003,128.750000,126.220001,126.669998,125.722260,7471500
2019-09-23,126.669998,128.350006,126.309998,127.769997,126.814034,3946200
2019-09-24,128.770004,128.809998,124.900002,125.809998,124.868698,4694600
2019-09-25,125.300003,128.330002,124.529999,127.739998,126.784256,3293400
2019-09-26,128.279999,128.669998,126.639999,128.110001,127.151489,3297700
2019-09-27,129.520004,129.639999,125.860001,127.139999,126.188744,5263500
2019-09-30,127.690002,129.399994,127.570000,129.240005,128.273041,4233400
2019-10-01,130.000000,131.800003,127.589996,128.589996,127.627892,5093900
2019-10-02,127.260002,127.779999,126.220001,126.839996,125.890991,5334600
2019-10-03,127.269997,129.250000,125.860001,128.699997,127.737076,5199700
2019-10-04,129.309998,130.309998,128.990005,130.139999,129.166306,3893000
2019-10-07,130.039993,130.490005,128.740005,128.850006,127.885956,2426200
2019-10-08,127.419998,127.870003,123.629997,124.980003,124.044914,4769100
2019-10-09,126.750000,128.179993,126.320000,127.440002,126.486504,2884800
2019-10-10,127.860001,129.369995,127.099998,127.730003,126.774338,2679300
2019-10-11,130.100006,131.759995,129.559998,130.089996,129.116669,4717200
2019-10-14,129.580002,129.940002,129.070007,129.750000,128.779221,2292900
2019-10-15,130.279999,132.199997,129.789993,131.690002,130.704712,2955400
2019-10-16,130.830002,131.449997,129.190002,129.500000,128.531082,4537600
2019-10-17,130.899994,131.389999,128.809998,130.130005,129.156387,3003500
2019-10-18,129.789993,130.419998,128.550003,129.460007,128.491394,4126000
2019-10-21,130.740005,131.020004,129.649994,130.929993,129.950378,3355100
2019-10-22,130.270004,131.100006,128.229996,128.570007,127.608055,5518900
2019-10-23,116.800003,121.620003,115.870003,118.949997,118.060020,18450000
2019-10-24,118.809998,120.290001,117.320000,118.410004,117.524071,6205400
2019-10-25,118.510002,120.690002,118.510002,120.510002,119.608353,4788200
2019-10-28,121.059998,122.099998,119.239998,120.000000,119.102165,6492900
2019-10-29,120.519997,120.919998,119.519997,120.290001,119.389999,4622200
2019-10-30,119.730003,120.070000,117.580002,117.790001,117.790001,5276200
2019-10-31,117.650002,118.309998,116.489998,117.989998,117.989998,4778400
2019-11-01,119.190002,119.589996,117.870003,118.040001,118.040001,4430000
2019-11-04,119.919998,121.410004,119.480003,120.970001,120.970001,5175400
2019-11-05,121.099998,121.730003,119.660004,119.860001,119.860001,3994500
2019-11-06,119.669998,120.550003,118.860001,120.360001,120.360001,3904700
2019-11-07,120.940002,121.860001,119.080002,119.919998,119.919998,4271200
2019-11-08,119.699997,120.139999,118.820000,120.110001,120.110001,3804900
2019-11-11,119.070000,119.699997,117.970001,118.080002,118.080002,5165300
2019-11-12,118.180000,119.910004,118.180000,119.019997,119.019997,4761100
2019-11-13,118.059998,118.959999,117.610001,118.419998,118.419998,4928800
2019-11-14,118.190002,118.360001,116.779999,117.570000,117.570000,4568500
2019-11-15,118.570000,118.760002,117.559998,118.000000,118.000000,4496800
