Date,Open,High,Low,Close,Adj Close,Volume
2019-07-01,136.839996,136.990005,135.149994,135.830002,135.462692,813100
2019-07-02,135.800003,136.679993,135.020004,136.110001,135.741928,884100
2019-07-03,136.910004,138.850006,136.669998,138.610001,138.235168,459400
2019-07-05,138.070007,138.419998,136.350006,138.059998,137.686661,419400
2019-07-08,137.690002,137.690002,135.779999,136.199997,135.831680,863800
2019-07-09,135.970001,137.240005,135.339996,137.190002,136.819016,612200
2019-07-10,137.720001,137.949997,135.050003,135.250000,134.884262,674100
2019-07-11,135.479996,136.869995,135.050003,136.669998,136.300415,403400
2019-07-12,136.889999,137.770004,135.960007,137.660004,137.287750,499200
2019-07-15,137.889999,137.889999,136.479996,137.210007,136.838959,623200
2019-07-16,137.210007,137.529999,136.809998,137.419998,137.048386,388400
2019-07-17,137.089996,138.850006,137.089996,137.990005,137.616852,462900
2019-07-18,137.789993,139.259995,136.929993,139.240005,138.863480,599300
2019-07-19,140.520004,140.520004,137.259995,137.300003,136.928711,531700
2019-07-22,139.089996,140.279999,137.660004,137.839996,137.467255,586900
2019-07-23,138.009995,140.800003,138.009995,140.490005,140.110092,730300
2019-07-24,140.149994,142.899994,139.539993,142.250000,141.865326,1540000
2019-07-25,142.419998,144.029999,136.910004,137.589996,137.217926,1846400
2019-07-26,138.330002,143.050003,137.990005,142.339996,141.955078,887900
2019-07-29,142.339996,143.029999,141.649994,142.720001,142.334061,666000
2019-07-30,142.119995,142.179993,140.250000,141.399994,141.017624,1034200
2019-07-31,141.559998,141.800003,138.139999,139.089996,138.713867,976000
2019-08-01,139.210007,140.320007,137.339996,138.199997,137.826279,1290200
2019-08-02,137.860001,138.800003,136.990005,138.070007,137.696640,723600
2019-08-05,135.630005,136.750000,133.529999,134.679993,134.315796,1361400
2019-08-06,135.300003,137.570007,134.259995,137.410004,137.038422,882200
2019-08-07,135.929993,140.399994,135.250000,140.250000,139.870743,972600
2019-08-08,140.600006,144.460007,140.259995,144.009995,143.620560,1107700
2019-08-09,143.880005,143.960007,141.289993,141.699997,141.316818,1222400
