Date,Open,High,Low,Close,Adj Close,Volume
2018-07-02,123.720001,124.089996,122.940002,123.559998,120.194260,440600
2018-07-03,124.089996,124.529999,122.720001,122.949997,119.600868,283400
2018-07-05,122.930000,124.519997,122.879997,124.500000,121.108643,597600
2018-07-06,123.610001,125.489998,123.610001,125.209999,121.799301,378200
2018-07-09,125.239998,125.870003,124.919998,125.730003,122.305138,470400
2018-07-10,125.809998,129.190002,125.370003,128.940002,125.427696,770500
2018-07-11,127.989998,128.789993,127.500000,127.769997,124.289574,716900
2018-07-12,128.699997,128.699997,127.830002,128.160004,124.668953,347800
2018-07-13,128.110001,128.729996,127.849998,128.259995,124.766228,296600
2018-07-16,128.559998,128.559998,126.980003,127.379997,123.910194,476500
2018-07-17,127.389999,129.210007,127.169998,128.990005,125.476341,351400
2018-07-18,129.210007,129.949997,128.160004,128.229996,124.737038,564200
2018-07-19,127.889999,130.009995,126.709999,129.899994,126.361534,709900
2018-07-20,129.919998,130.050003,128.220001,128.940002,125.427696,639500
2018-07-23,128.500000,128.509995,127.019997,127.209999,123.744827,629200
2018-07-24,128.000000,129.199997,127.070000,128.470001,124.970505,572900
2018-07-25,128.429993,129.529999,126.790001,129.139999,125.622246,508800
2018-07-26,129.389999,131.529999,129.380005,131.270004,127.694237,429900
2018-07-27,131.279999,132.490005,130.500000,131.220001,127.645607,324800
2018-07-30,131.270004,131.910004,130.169998,130.350006,126.799301,411100
2018-07-31,130.619995,133.070007,130.619995,132.759995,129.143646,511300
2018-08-01,132.500000,133.179993,131.850006,132.380005,128.774002,761000
2018-08-02,132.029999,132.789993,131.520004,132.169998,128.569717,668200
2018-08-03,132.800003,134.460007,132.699997,134.199997,130.544403,672400
2018-08-06,133.490005,135.479996,132.419998,134.100006,130.447144,772700
2018-08-07,134.479996,135.220001,133.339996,134.229996,130.573593,809200
2018-08-08,134.580002,135.690002,132.070007,134.259995,130.602783,769700
2018-08-09,134.889999,135.369995,134.179993,134.449997,130.787598,535700
2018-08-10,133.750000,134.479996,132.360001,132.410004,128.803162,683700
2018-08-13,132.410004,133.199997,130.740005,131.250000,127.674774,569800
2018-08-14,131.259995,132.630005,131.240005,131.300003,127.723434,459500
2018-08-15,130.830002,131.279999,129.759995,131.160004,127.587219,501400
2018-08-16,131.789993,132.229996,131.410004,131.619995,128.034683,431700
2018-08-17,131.869995,132.839996,131.660004,132.160004,128.559982,1591000
2018-08-20,132.759995,133.860001,132.410004,133.699997,130.058044,490000
2018-08-21,133.860001,134.509995,132.710007,133.100006,129.474380,540300
2018-08-22,133.199997,133.199997,131.160004,131.600006,128.015244,343800
2018-08-23,131.130005,131.339996,130.449997,130.830002,127.266220,503500
2018-08-24,131.179993,131.759995,130.080002,131.710007,128.122269,266000
2018-08-27,131.960007,131.979996,130.949997,131.229996,127.655319,478100
2018-08-28,131.250000,131.559998,130.059998,130.399994,126.847923,352500
2018-08-29,130.389999,130.440002,129.360001,130.270004,126.721481,393700
2018-08-30,130.119995,130.649994,129.119995,129.880005,126.342102,473600
2018-08-31,129.550003,130.529999,129.240005,130.289993,126.740921,460800
2018-09-04,129.869995,130.070007,128.080002,129.589996,126.059990,761900
2018-09-05,129.309998,129.850006,127.580002,127.720001,124.240936,936600
2018-09-06,127.800003,130.949997,127.800003,129.880005,126.342102,1487800
2018-09-07,129.220001,129.580002,126.730003,127.059998,123.598915,634900
2018-09-10,127.500000,128.779999,127.190002,128.649994,125.145592,599900
2018-09-11,126.449997,128.820007,124.629997,127.309998,123.842102,1035600
2018-09-12,127.400002,132.160004,126.949997,131.149994,127.577492,1843600
2018-09-13,135.169998,138.660004,133.850006,137.229996,133.491898,6844100
2018-09-14,137.949997,138.289993,135.570007,136.500000,132.781784,1626400
2018-09-17,136.229996,137.440002,135.250000,136.490005,132.772049,1683600
2018-09-18,136.679993,138.649994,136.250000,138.250000,134.484116,1048500
2018-09-19,138.440002,139.199997,136.669998,137.509995,133.764252,1177600
2018-09-20,138.630005,140.419998,137.830002,139.910004,136.098877,1996500
2018-09-21,139.869995,141.679993,139.500000,140.460007,137.350555,2356500
2018-09-24,139.899994,141.039993,138.500000,138.660004,135.590393,1178100
2018-09-25,138.869995,139.610001,136.779999,137.039993,134.006256,1721600
2018-09-26,136.679993,137.979996,135.449997,137.009995,133.976929,1210100
2018-09-27,136.990005,138.690002,136.990005,138.539993,135.473053,1478000
2018-09-28,138.250000,140.559998,138.250000,139.119995,136.040207,3888300
2018-10-01,139.470001,141.050003,137.960007,138.460007,135.394836,1284900
2018-10-02,138.860001,139.770004,138.490005,139.399994,136.314011,1137200
2018-10-03,139.399994,139.529999,136.399994,136.460007,133.439102,1059800
2018-10-04,135.570007,137.429993,132.979996,137.389999,134.348495,1953300
2018-10-05,137.029999,138.750000,137.029999,138.570007,135.502380,1200300
2018-10-08,138.570007,139.789993,137.949997,139.449997,136.362900,1121000
2018-10-09,138.600006,139.500000,137.389999,137.490005,134.446289,2777600
2018-10-10,137.880005,137.880005,133.800003,134.000000,131.033569,1568700
2018-10-11,134.000000,134.789993,131.520004,132.630005,129.693878,1866300
2018-10-12,134.899994,135.130005,129.649994,130.919998,128.021744,1470500
2018-10-15,129.990005,132.970001,129.600006,131.630005,128.716019,2001200
2018-10-16,133.000000,137.600006,132.740005,137.529999,134.485397,1551600
2018-10-17,137.300003,139.190002,137.220001,138.229996,135.169907,844400
2018-10-18,138.240005,138.300003,135.880005,136.860001,133.830246,772100
2018-10-19,137.309998,139.839996,137.139999,139.119995,136.040207,1025000
2018-10-22,139.869995,140.479996,137.889999,139.710007,136.617172,786000
2018-10-23,138.259995,140.809998,137.160004,139.720001,136.626938,1306700
2018-10-24,139.500000,140.490005,137.100006,137.350006,134.309402,867000
2018-10-25,138.850006,140.520004,137.839996,139.729996,136.636688,652100
2018-10-26,138.500000,141.059998,136.500000,140.130005,137.027863,1122500
2018-10-29,142.009995,142.559998,138.550003,139.789993,136.695389,1101000
2018-10-30,140.080002,144.600006,139.169998,144.389999,141.193542,1161600
2018-10-31,145.050003,145.949997,143.830002,144.660004,141.457550,987400
