index,date,open,high,low,volume,close,returns,mfi,close_diff_day1,close_diff_day2,close_diff_day3,normal_amplitude,normal_volume,normal_close,normal_close_diff_day1,normal_close_diff_day2,normal_close_diff_day3,normal_returns,normal_mfi,normal_weekday,rate_day1,rate_day2,rate_day3,bummpy_day1_g000,bummpy_day1_g001,bummpy_day1_g002,bummpy_day1_g003,bummpy_day1_s000,bummpy_day1_s001,bummpy_day1_s002,bummpy_day1_s003,bummpy_day2_g000,bummpy_day2_g001,bummpy_day2_g002,bummpy_day2_g003,bummpy_day2_s000,bummpy_day2_s001,bummpy_day2_s002,bummpy_day2_s003
46,2019-01-09,161.899994,163.630005,160.970001,779900,160.33862299999998,0.040650699095521894,37.67441041806982,6.387175999999982,5.245559999999983,8.709762999999981,-0.6832299448323134,-0.5763807046775308,-0.7297990429900278,0.5139791674242798,0.0752661818271288,0.410613677506877,0.6689029527635065,-0.42953404103951187,3,0.04148824921405242,0.0338220156242577,0.05744132746233125,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
47,2019-01-10,161.28999299999998,163.050003,160.509995,1028100,160.033539,-0.0019045605605429717,39.220571312664156,-0.3050839999999937,6.082091999999989,4.94047599999999,-0.7080738268845392,-0.37464948998252534,-0.7344758207642745,-0.00826799384502578,0.12269289759798668,0.21036863108267662,-0.06040863732435675,-0.3821960588346498,4,-0.0019027480359488538,0.03950655949339657,0.03185491281450795,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
48,2019-01-11,161.5,163.369995,160.869995,639600,159.45288100000002,-0.0036349503640630545,52.86829514948501,-0.5806579999999713,-0.885741999999965,5.5014340000000175,-0.7163570532682966,-0.6904132970293005,-0.7433770034839142,-0.029773096638344695,-0.2723445697750671,0.2401697740447361,-0.09006403948325771,0.03564901174178692,5,-0.003628351929403819,-0.0055241961258452685,0.03573486386263078,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
49,2019-01-14,160.100006,160.350006,158.259995,680200,156.175659,-0.0207670686566722,58.57700990187008,-3.277222000000023,-3.8578799999999944,-4.162963999999988,-0.8012408690513951,-0.6574145568334214,-0.7936150986015638,-0.24020617816551726,-0.4408482781302364,-0.27325566322548356,-0.38367410165980087,0.21042968192031974,1,-0.02055291807490153,-0.024106696784353402,-0.02596357585034261,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
50,2019-01-15,158.919998,160.889999,158.279999,482700,156.707092,0.0033970137973385536,62.4659494302679,0.5314329999999927,-2.7457890000000305,-3.3264470000000017,-0.6935827355765056,-0.8179379851261837,-0.7854685093248359,0.05701169173256836,-0.3777988983476016,-0.22881532596816398,0.030449687972327805,0.3294952661261481,2,0.003402790187682145,-0.017220065155172895,-0.02078593662794648,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
51,2019-01-16,159.169998,159.389999,157.190002,537600,154.787979,-0.012322103691931376,56.62531121920285,-1.9191129999999816,-1.387679999999989,-4.664902000000012,-0.7784694499091271,-0.7733165359450562,-0.8148875054854612,-0.1342227630046718,-0.30080166509311096,-0.2999213424672275,-0.238944381374951,0.15067556588209596,3,-0.012246497433568494,-0.008885379507186769,-0.02925567710501268,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
52,2019-01-17,155.779999,158.630005,155.220001,953000,155.043869,0.0016517995798917366,48.10238272366443,0.25588999999999373,-1.663222999999988,-1.1317899999999952,-0.5279505060246269,-0.4356890315763807,-0.8109648459403784,0.03550900810138424,-0.3164234219938026,-0.11222319784149211,0.0005402251642754215,-0.11026638321626359,4,0.0016531645522679362,-0.010613578356747172,-0.007246903949353563,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
53,2019-01-18,159.179993,164.009995,158.860001,1664700,160.12210100000001,0.03222855276578107,53.04161756460131,5.078232000000014,5.334122000000008,3.415009000000026,-0.16770427838331647,0.14276425407404392,-0.7331182117344897,0.41183246537437807,0.08028715508589218,0.12932751900137873,0.5245642980040461,0.04095553154264642,5,0.03275351700620947,0.03446082851175418,0.021792306630257847,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
54,2019-01-22,160.899994,161.0,157.970001,968500,156.972809,-0.01986405618103313,50.15937294059447,-3.1492920000000026,1.9289400000000114,2.184830000000005,-0.6066264568834491,-0.4230909903685943,-0.7813952070217334,-0.23022284229076148,-0.11276774163299026,0.06397371310517579,-0.3681982833990222,-0.04728861251656058,2,-0.01966806568444916,0.012441252997885465,0.014114984988595303,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
55,2019-01-23,163.330002,164.050003,160.66000400000001,1458900,159.5513,0.01629290134087398,53.78322874396826,2.5784909999999854,-0.5708010000000172,4.507430999999997,-0.5320923262557626,-0.024505222091274925,-0.7418682918118389,0.2167589564015475,-0.2544891652100449,0.18736292307244376,0.2514592723570326,0.06366104487863722,3,0.016426354452254117,-0.0035647858505180193,0.02907197188171302,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
56,2019-01-24,167.529999,169.53999299999998,167.28999299999998,1385700,166.22387700000002,0.04097003575548198,63.32519599741703,6.672577000000018,9.251068000000004,6.101776000000001,-0.7681168662041921,-0.08400048766611135,-0.6395811846198813,0.5362511446148612,0.3023562267194906,0.2720632095035893,0.6743757410658485,0.35580235929316695,4,0.04182088770194927,0.05893420687910352,0.03810701934269524,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
57,2019-01-25,173.21000700000002,176.83999599999999,172.630005,1352900,173.860931,0.04492019615726607,65.79353992667001,7.637053999999978,14.309630999999996,16.88812199999998,-0.36232179614004256,-0.11065956841549163,-0.5225091506622723,0.6115165071918557,0.5891486382590088,0.8450926327121401,0.742073548270197,0.43137432687233224,5,0.045944386196695296,0.08968670891431155,0.10758628903684829,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
58,2019-01-28,171.740005,175.429993,171.240005,2261100,171.39068600000002,-0.014310068556105317,52.98004027535991,-2.470244999999977,5.166809000000001,11.839386000000019,-0.36646320229266405,0.6275043686755801,-0.5603767114420721,-0.17723171999150045,0.07080143774839665,0.576876289752974,-0.2730141022002326,0.03907025257037122,1,-0.014208166180819411,0.031083434541717494,0.07420425906902682,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
59,2019-01-29,174.440002,174.779999,172.330002,966800,171.843414,0.002638014477867939,57.892589635452545,0.45272799999997915,-2.017516999999998,5.61953699999998,-0.7267096369732317,-0.4244727110171902,-0.5534366285528378,0.050869751218047425,-0.33650992297322796,0.24644404838835332,0.017441965659444912,0.18947515221672084,2,0.00264149709978977,-0.011604199910789608,0.03380703844370072,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
60,2019-01-30,175.149994,177.58999599999999,173.740005,687600,174.38253799999998,0.014667701873549798,57.798328366077854,2.539123999999987,2.991851999999966,0.5216069999999888,-0.436855926767729,-0.6514000081277685,-0.5145131888140879,0.21368685460070772,-0.05250653786142909,-0.02438574767581591,0.2236066210677759,0.18658920528334066,3,0.014775800485434878,0.017456327819354,0.0030001392319703433,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
61,2019-01-31,174.71000700000002,176.509995,174.259995,562100,172.256744,-0.01226531879302494,59.4143013898276,-2.125793999999985,0.413330000000002,0.8660579999999811,-0.7681168662041921,-0.7534035030682327,-0.547100496348496,-0.15035162911840672,-0.19869440635050245,-0.006086635274488855,-0.2379712023778272,0.23606458815536246,4,-0.01219040635823287,0.002405271115016383,0.005053121731480677,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
62,2019-02-01,176.78999299999998,178.630005,176.179993,795000,175.58320600000002,0.019126977292109285,60.03186737559585,3.3264620000000207,1.2006680000000358,3.7397920000000227,-0.7267065313844516,-0.5641077742105904,-0.4961075778457986,0.2751287345425318,-0.15405671700736068,0.1465817601649703,0.30002963604721444,0.254972276059535,5,0.01931106975991617,0.006885253614097737,0.021762789233226144,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
63,2019-02-04,178.429993,179.720001,177.860001,543000,176.714966,0.006425034151764106,64.24899830338612,1.1317599999999857,4.458222000000006,2.3324280000000215,-0.8488621743841921,-0.7689275409436339,-0.47875829039125595,0.1038597029549829,0.030628492483990244,0.07181492242728961,0.08234386879398761,0.3840859210322243,1,0.006445718960160606,0.02588126244856925,0.013375352984024248,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
64,2019-02-05,179.809998,182.130005,179.559998,650800,178.732483,0.011352106603298863,64.83297371810247,2.017516999999998,3.1492769999999837,6.475739000000004,-0.7018628563714828,-0.6813101962856097,-0.4478308125006909,0.17298195445513748,-0.043581415176070865,0.2919301600159631,0.16678398437896683,0.40196518436540574,2,0.011416786283964189,0.017936094639939445,0.03759352957466794,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
65,2019-02-06,184.050003,187.050003,184.020004,1554900,183.899307,0.028498183681529555,70.62315465405565,5.166823999999991,7.184340999999989,8.316100999999975,-0.6066264568834491,0.05352135571178929,-0.3686261093807457,0.4187459625354505,0.18518429067286252,0.3897002088679951,0.46063327207591864,0.5792400611698647,3,0.028908142007963888,0.040654966371099485,0.04736273581882298,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
66,2019-02-07,183.559998,184.009995,180.309998,1474500,178.230576,-0.03131028044111024,67.66527966707991,-5.66873099999998,-0.5019069999999886,1.5156100000000094,-0.4679105722937542,-0.011825903198277032,-0.45552478367695315,-0.4268335337075879,-0.2505832582557158,0.02842110329647647,-0.5643635537577802,0.48868038268672676,4,-0.030825189569637583,-0.0028081465191751886,0.008576579756125519,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
67,2019-02-08,178.110001,181.570007,177.83999599999999,633100,178.20105,-0.0001656755344574232,61.51195741409492,-0.02952600000000416,-5.698256999999984,-0.5314329999999927,-0.46169649619191766,-0.6956963465680497,-0.45597740177741874,0.0132358603484817,-0.5451874270094461,-0.08032896550097401,-0.030607644130941046,0.30028740215606264,5,-0.00016566181102396345,-0.030985744823932286,-0.0029733431275611646,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
68,2019-02-11,179.419998,179.889999,178.070007,653300,175.691452,-0.014183064375540393,62.39143326333594,-2.509598000000011,-2.5391240000000153,-8.207854999999995,-0.8571454007679493,-0.6792782541553216,-0.4944482234157035,-0.18030272926750715,-0.36608214129014893,-0.48814229458993885,-0.27083750589640976,0.32721384444711576,1,-0.014082958545979449,-0.01424628734858611,-0.04463233241004,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
69,2019-02-12,180.320007,183.259995,180.320007,901600,179.893799,0.02363732831318359,61.32559957589986,4.202347000000003,1.692748999999992,1.663222999999988,-0.6252622669721415,-0.4774657617751047,-0.43002844706141063,0.3434805999584538,-0.1261584588137264,0.0362631095002522,0.37732798416257635,0.29458178376986677,2,0.023918904147937733,0.009499096666377622,0.009331861217796816,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
70,2019-02-13,182.619995,183.600006,182.08999599999999,653800,179.421402,-0.0026294310447263335,59.520283321964854,-0.47239700000000084,3.7299500000000023,1.2203519999999912,-0.9213238421019205,-0.6788718657292641,-0.43727004540881964,-0.0213246801204328,-0.010660482890381767,0.012735390874705363,-0.07283146001889962,0.239309380359777,3,-0.0026259771188666754,0.02123011653407021,0.006848175137015136,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
71,2019-02-14,183.179993,184.869995,182.66000400000001,1060100,181.409393,0.011019076767677941,58.808680156981204,1.9879909999999938,1.515593999999993,5.717940999999996,-0.7764002996272065,-0.3486406307148372,-0.40679518561871975,0.17067781957639103,-0.13620216285898254,0.25167180460546557,0.16107652257691485,0.21752260637093057,4,0.011080010399205295,0.008424937426553503,0.03254535684524934,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
72,2019-02-15,185.08999599999999,185.100006,183.5,824400,181.44876100000002,0.0002169883725665604,72.37564852400648,0.039368000000024495,2.0273590000000183,1.5549620000000175,-0.9026911376020084,-0.5402121347584021,-0.4061916948180988,0.018612175065558238,-0.10718793124982219,0.030511695779056533,-0.024049554137918955,0.6328952298653765,5,0.00021701191624639026,0.011299426809740448,0.008643777654615084,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
73,2019-02-19,180.940002,183.600006,180.929993,900500,179.569031,-0.010413597493470293,64.7202075526013,-1.8797300000000234,-1.840361999999999,0.1476289999999949,-0.6811576889616126,-0.4783598163124314,-0.435006970235968,-0.13114941260402282,-0.3264662189279718,-0.044253495069853176,-0.20623642232261263,0.3985126829119876,2,-0.010359563711763362,-0.010144799944289538,0.0008228059660351718,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
74,2019-02-20,181.869995,184.270004,181.809998,600400,180.936996,0.007589174456273852,64.53828722319928,1.367964999999998,-0.5117650000000253,-0.47239700000000084,-0.7246373811025308,-0.7222741496322185,-0.41403678396612875,0.12229254787248808,-0.2511421520745665,-0.0771926517735509,0.10229489302528663,0.3929429253621468,3,0.007618045229636496,-0.0028204381070423804,-0.0026040382594742536,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
