Date,Open,High,Low,Close,Adj Close,Volume
2018-07-02,131.580002,132.589996,130.839996,132.250000,126.287262,1177100
2018-07-03,132.910004,133.300003,130.960007,131.050003,125.141357,715200
2018-07-05,131.839996,131.960007,130.600006,131.460007,125.532875,1624700
2018-07-06,131.240005,132.029999,129.899994,131.399994,125.475571,1543700
2018-07-09,132.199997,135.479996,132.050003,135.149994,129.056503,2028000
2018-07-10,137.770004,138.389999,136.000000,137.190002,131.004517,1719900
2018-07-11,135.809998,135.949997,133.919998,134.089996,128.044296,1202900
2018-07-12,135.050003,135.160004,133.360001,134.490005,128.426254,1150800
2018-07-13,134.750000,137.539993,134.710007,136.860001,130.689407,963200
2018-07-16,136.860001,136.860001,134.479996,134.679993,128.607681,781400
2018-07-17,134.179993,136.070007,134.169998,135.880005,129.753601,824000
2018-07-18,135.990005,138.669998,135.589996,137.729996,131.520172,931400
2018-07-19,136.529999,138.380005,136.039993,137.820007,131.606125,988700
2018-07-20,136.720001,136.899994,135.009995,135.809998,129.686752,1510000
2018-07-23,134.889999,135.710007,134.500000,134.720001,128.645920,1206500
2018-07-24,136.000000,137.500000,135.020004,135.589996,129.476669,2157900
2018-07-25,135.009995,136.029999,133.440002,135.809998,129.686752,1167600
2018-07-26,136.259995,138.949997,136.059998,137.600006,131.396027,1185600
2018-07-27,137.729996,139.139999,136.979996,138.960007,132.694733,1426000
2018-07-30,140.500000,141.690002,136.899994,137.210007,131.023621,1585900
2018-07-31,136.899994,144.270004,134.600006,142.809998,136.371155,4313600
2018-08-01,141.380005,142.570007,138.940002,139.720001,133.420471,1915400
2018-08-02,138.830002,140.610001,137.339996,139.789993,133.487305,1220000
2018-08-03,140.649994,141.919998,139.619995,141.610001,135.225250,1649100
2018-08-06,141.699997,142.479996,140.759995,141.850006,135.454437,1008800
2018-08-07,142.710007,144.470001,142.369995,143.580002,137.106415,995800
2018-08-08,143.619995,144.389999,142.149994,142.229996,135.817291,1121900
2018-08-09,142.410004,142.759995,141.550003,142.020004,135.616760,861200
2018-08-10,141.360001,141.750000,139.820007,140.289993,133.964752,876300
2018-08-13,140.669998,141.220001,138.690002,139.699997,133.401367,1111000
2018-08-14,139.899994,140.490005,138.699997,138.990005,132.723358,1280500
2018-08-15,138.199997,138.419998,135.619995,138.039993,131.816193,1648100
2018-08-16,138.740005,141.279999,138.720001,140.759995,134.413574,1141500
2018-08-17,140.570007,143.850006,140.570007,143.350006,136.886810,987500
2018-08-20,144.000000,145.960007,144.000000,145.389999,138.834808,1247800
